Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual foi o principal conflito que envolveu as colônias norte-americanas britânicas e as colônias francesas na América do Norte? ,A Guerra Franco-Indígena (1754-1763),2.05,6.32762,0.89474,0.250,1.83333,3.01273,1.0,0.000
Qual era a população aproximada das colônias francesas no início da Guerra Franco-Indígena? ,Cerca de 60.000 habitantes,2.5,5.36491,1.0,0.375,1.5,3.01273,1.0,0.000
Quem comandava o exército britânico durante a Guerra Franco-Indígena? ,General Edward Braddock,2.0,4.61384,1.0,0.200,1.0,2.50045,1.0,0.000
Qual foi um dos primeiros confrontos da guerra? ,Batalha de Jumonville Glen,2.11111,4.37319,1.0,0.250,0.75,3.01273,1.0,0.250
Qual foi o resultado da primeira grande batalha liderada por Braddock? ,Desastre para o exército britânico,2.41667,5.02467,1.0,0.429,0.8,3.43523,1.0,0.333
Qual foi o impacto da Guerra Franco-Indígena na região da Nova Scotia? ,Queda do governo colonial britânico,3.92308,5.32781,0.91667,0.143,1.2,3.43523,1.0,0.500
Qual foi a razão para a expulsão dos Acadians? ,Ordem de William Shirley sem direção da Grã-Bretanha,1.8,4.75438,0.88889,0.250,1.25,4.37319,1.0,0.200
Quais povos nativos apoiaram os colonos britânicos? ,Iroquois,2.0,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Quais povos nativos apoiaram os colonos franceses? ,Wabanaki Confederacy,2.0,4.10211,1.0,0.000,0.5,1.85566,1.0,0.000
Em que ano o conflito no Ohio terminou com a vitória britânica? ,1758,2.23077,5.20226,1.0,0.500,0.0,1.0,1.0,0.000
Qual foi o resultado da campanha para capturar Quebec? ,Vitória britânica em 1759,1.8,4.61384,1.0,0.600,1.0,3.01273,1.0,0.000
Qual foi o resultado final da Guerra Franco-Indígena? ,Tratado de Paris (1763) e perda de territórios franceses para a Grã-Bretanha.,1.88889,4.37319,1.0,0.600,2.06667,5.32781,0.91667,0.143
Qual país recebeu a ilha de Cuba em troca da devolução da Flórida? ,Espanha,2.28571,5.48607,0.92308,0.429,0.0,1.0,1.0,0.000
Quem comandava o exército britânico durante a campanha para capturar Quebec? ,General James Wolfe,2.75,5.02467,1.0,0.500,1.0,2.50045,1.0,0.000
Qual foi o evento que resultou no massacre dos colonos na Nova Scotia? ,Tortura e massacro dos colonos pelos nativos,2.85714,5.36491,1.0,0.143,1.71429,4.10211,1.0,0.000
Quem veio ao poder e aumentou os recursos militares na América do Norte? ,William Pitt,2.64286,5.36491,1.0,0.375,0.5,1.85566,1.0,0.000
