Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual o fluido de trabalho de uma máquina a vapor?,Vapor,2.36364,4.96484,0.9,0.750,0.0,1.0,1.0,0.000
Como a força do vapor é convertida em movimento?,Empurrando um pistão,2.2,4.61384,1.0,0.600,0.66667,2.50045,1.0,0.000
Qual ciclo termodinâmico analisa o processo da máquina a vapor?,Rankine,2.27273,4.82961,1.0,0.667,0.0,1.0,1.0,0.000
Quem patenteou a primeira bomba de água movida a vapor?,Jerónimo de Ayanz y Beaumont,2.27273,4.96484,0.9,0.500,1.0,3.43523,1.0,0.250
Quem inventou a primeira bomba a vapor comercialmente utilizada?,Thomas Savery,2.6,4.75438,0.88889,0.333,0.5,1.85566,1.0,0.000
Em que ano Thomas Newcomen desenvolveu um motor de potência contínua?,1712,2.0,5.02467,1.0,0.286,0.0,1.0,1.0,0.000
Qual a principal melhoria de James Watt em 1764?,Condensação do vapor separado,1.8,4.61384,1.0,0.200,1.5,3.01273,1.0,0.333
Qual século viu as máquinas a vapor impulsionarem as fábricas?,Século XIX,2.09091,4.96484,0.9,0.333,0.5,1.85566,1.0,0.000
O que substituiu as máquinas a vapor nos navios?,Paddle steamers,2.5,4.61384,1.0,0.250,0.5,1.85566,1.0,0.000
O que substituiu as máquinas a vapor na geração de energia?,Turbinas a vapor,2.41667,5.02467,1.0,0.600,0.66667,2.50045,1.0,0.500
