Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual a principal característica do Rio Reno?,O Rio Reno é um dos maiores e mais importantes rios da Europa.,2.0,4.10211,1.0,0.500,2.28571,5.36491,1.0,0.125
Em quais países o Rio Reno passa?,Alemanha,2.0,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Qual a importância do Rio Reno para o transporte?,É uma hidrovia crucial para o transporte de mercadorias na Europa.,2.5,4.61384,1.0,0.500,1.91667,5.02467,1.0,0.167
Qual a importância histórica do Rio Reno?,Foi uma fronteira natural e rota de comércio importante ao longo da história.,1.875,4.10211,1.0,0.250,2.42857,5.36491,1.0,0.857
Qual a extensão aproximada do Rio Reno?,Cerca de 1.233 quilômetros.,2.375,4.10211,1.0,0.250,1.6,3.01273,1.0,0.000
Qual a nascente do Rio Reno?,Nasce nos Alpes Suíços.,2.0,3.79304,1.0,0.000,1.6,3.01273,1.0,0.000
Para onde o Rio Reno deságua?,Mar do Norte.,1.71429,3.79304,1.0,0.000,1.5,2.50045,1.0,0.333
Quais são algumas das cidades importantes localizadas às margens do Rio Reno?,Colônia,2.61538,5.20226,1.0,0.143,0.0,1.0,1.0,0.000
O Rio Reno é conhecido por quais paisagens?,Vinhedos,1.88889,4.37319,1.0,0.200,0.0,1.0,1.0,0.000
Qual o impacto do turismo no Rio Reno?,O turismo é significativo,2.77778,4.37319,1.0,0.250,1.0,3.01273,1.0,0.333
