Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual foi o nome do primeiro benefactor da Universidade Harvard?,Harvard foi nomeada em homenagem a John Harvard.,2.09091,4.82961,1.0,0.333,2.11111,4.51932,0.875,0.167
Em que cidade a Universidade Harvard está localizada?,Cambridge,2.11111,4.37319,1.0,0.200,0.0,1.0,1.0,0.000
Em que ano a Universidade Harvard foi fundada?,1636.,2.11111,4.37319,1.0,0.200,0.5,1.0,1.0,0.000
Quantas faculdades e institutos compõem a Universidade Harvard?,Dezenas,2.11111,4.37319,1.0,0.000,0.0,1.0,1.0,0.000
Qual é o valor do patrimônio da Universidade Harvard?,US$ 50.9 bilhões.,2.7,4.61384,1.0,0.200,1.6,3.01273,1.0,0.000
Qual é a principal biblioteca da Universidade Harvard?,Harvard Library,2.0,4.37319,1.0,0.400,0.5,1.85566,1.0,0.000
Em que ano a Universidade Harvard fundou a Associação de Universidades Americanas?,1900.,2.07692,5.32781,0.91667,0.250,0.5,1.0,1.0,0.000
Quem foi o presidente da Universidade Harvard de 1869 a 1909?,Charles William Eliot.,2.83333,5.02467,1.0,0.167,1.5,2.50045,1.0,0.000
Quantos ex-alunos da Harvard são presidentes dos EUA?,Oito.,2.44444,4.37319,1.0,0.200,0.5,1.0,1.0,0.000
Quantos ex-alunos da Harvard são bilionários?,188.,2.42857,3.79304,1.0,0.250,0.5,1.0,1.0,0.000
