Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
A Black Death começou em qual local?,Crimea  ,2.125,4.10211,1.0,0.250,0.0,1.0,1.0,0.000
Em qual ano começou a pandemia?,1346  ,1.71429,3.79304,1.0,0.333,0.0,1.0,1.0,0.000
Qual foi a origem principal da doença?,Fleas de ratos  ,1.75,4.10211,1.0,0.750,0.66667,2.50045,1.0,0.000
Quais continentes foram afetados pela doença?,Europa,1.85714,3.79304,1.0,0.250,0.0,1.0,1.0,0.000
Quantas pessoas Maximunmente foram afetadas?,75–200 milhões  ,2.0,3.43523,1.0,0.000,0.75,1.85566,1.0,0.000
Quais fatores afetaram a recuperação da Europa após a Black Death?,Período de Crise das Idades tardias  ,2.25,5.1549,0.90909,0.167,1.33333,3.79304,1.0,0.000
Em qual local oBlack Death teve mais chances de se difundir via flea ou humanos?,Pneumonia,2.25,5.65316,1.0,0.125,0.0,1.0,1.0,0.000
Qual foi a origem historicamente debateida de Black Death?,Central Asia / East Asia  ,1.8,4.61384,1.0,0.167,2.0,3.17866,0.75,0.000
ABlack Death foi a segunda Grande Crise Natural em Europa após a Grande Famine de 1315–1317?,Sim  ,2.47368,6.01226,0.875,0.000,0.0,1.0,1.0,0.000
Quantas pessoas foram assassinadas na atual Khyrgyzstan devido à Black Death?,Pessoas suficientes para inferir que a doença estava presentemente,3.08333,5.02467,1.0,0.143,1.22222,4.61384,1.0,0.167
