Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
   - Resposta: 73 represent individual geographical constituencies elected by plurality, 56 are list members from eight additional member regions.,2.36364,4.61384,1.0,0.125,3.8,4.61384,1.0,0.000
Resposta: Oito regions, sete party-list MSPs,1.0,2.50045,1.0,0.000,0.66667,2.50045,1.0,0.000
Resposta 1: Oito, sete,1.5,2.50045,1.0,0.000,0.0,1.0,1.0,1.000
   - Resposta: 8 regions, sete party-list MSPs,1.0,2.50045,1.0,0.000,0.66667,2.50045,1.0,0.000
Pergunta 9: What electoral systems are used by member regions to elect MSPs? Resposta: Oito regiões, sete party-lists cada,2.7,5.78178,1.0,0.000,0.66667,2.50045,1.0,0.000
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Quantas MSPs existem no Parlamendo Escocês?,129,1.85714,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Onde foi fundado o original Parlamendo Escocês?,No século XIII,1.625,4.10211,1.0,0.333,1.0,2.50045,1.0,0.500
Como são electos os 73 MSPs que representam constituições geográficas?,Electorados majoritários,1.72727,4.82961,1.0,0.143,0.5,1.85566,1.0,0.000
Cada uma das oito regiões de Scotland ELECTORA de quantas MSPs?,Sete party-lists,2.25,5.1549,0.90909,0.167,0.5,1.85566,1.0,0.000
Qual é a data da fusão do Parlamendo Escocês com o do Reino Unido?,1707,2.86667,5.63172,0.92857,0.143,0.0,1.0,1.0,0.000
Under which laws were competences related to Scotland's devolution amended?,Scotland Act 2012 e Scotland Act 2016,3.38462,5.02467,1.0,0.091,1.42857,4.44634,0.71429,0.286
Quantos MSPs são electos via sistema majoritário?,73,2.125,4.10211,1.0,0.333,0.0,1.0,1.0,0.000
When did the current form of the Scottish Parliament start?,1999,4.27273,4.96484,0.9,0.000,0.0,1.0,1.0,0.000
O que é a principal razão por trás da Lei da Marcha entre a Escóta e o Reino Unido?,A reducing of Scotland's capacity to legislate in areas like taxation and welfare via Internal Market Act 2020,2.45,6.44608,0.84211,0.273,3.8,6.11885,1.0,0.118
