Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Quais dois campos da ciência da computação teórica refletem de perto a teoria da complexidade computacional?,Análise de algoritmos e teoria da computabilidade  ,3.94118,6.01226,0.875,0.375,1.28571,4.10211,1.0,0.250
O que é medido para determinar a complexidade do circuito?,Número de portas em um circuito  ,2.72727,4.82961,1.0,0.200,0.83333,3.79304,1.0,0.000
Quais campos da ciência da computação analisa os requisitos de recursos de um algoritmo específico isolado em si mesmo dentro de um determinado problema?,Análise de algoritmos  ,2.96,6.94911,0.83333,0.364,0.66667,2.50045,1.0,0.000
Qual unidade é medida para determinar a complexidade do circuito?,Número de portas em um circuito  ,2.27273,4.82961,1.0,0.500,0.83333,3.79304,1.0,0.000
Que tipo de problemas são classificados utilizando a teoria da complexidade computacional?,Problemas com uma dificuldade inerente  ,2.23077,5.20226,1.0,0.375,0.8,3.43523,1.0,0.333
O que define a complexidade dos problemas na computação cotidiana?,Determinar os limites práticos sobre o que os computadores podem ou não fazer  ,2.36364,4.82961,1.0,0.200,1.07692,5.48607,0.92308,0.429
Quais são os dois principais recursos básicos usados para medir a complexidade?,Tempo e armazenamento  ,2.69231,5.20226,1.0,0.286,0.66667,2.50045,1.0,0.000
Que medida de um problema computacional define amplamente a dificuldade inerente da solução?,Sua SOLUTION necesse para a resolução  ,2.42857,5.36491,1.0,0.500,1.0,3.79304,1.0,0.000
Por qual atributo principal os problemas computacionais são classificados utilizando a teoria da complexidade computacional?,Dificuldade inerente  ,2.3125,5.65316,1.0,0.300,0.5,1.85566,1.0,0.000
O que é responsável por determinar a complexidade de um problema computacional?,Tempo e espaço,1.84615,5.20226,1.0,0.500,0.66667,2.50045,1.0,0.500
