Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual o nome científico do filo de animais conhecidos como carambolas-do-mar?,Ctenophora,2.33333,5.02467,1.0,0.333,0.0,1.0,1.0,0.000
Qual a principal característica distintiva dos ctenóforos?,presença de pentes formados por grupos de cílios,2.0,4.10211,1.0,0.500,1.125,4.51932,0.875,0.200
Em que período do tempo o grupo Ctenophora está presente no registro fóssil?,Cambriano,2.35714,5.36491,1.0,0.875,0.0,1.0,1.0,0.000
Qual a classificação taxonômica de Ctenophora?,Filo,1.57143,3.79304,1.0,0.333,0.0,1.0,1.0,0.000
Onde são encontradas as Ctenophora?,águas oceânicas e estuarinas,1.5,3.43523,1.0,0.333,1.0,3.01273,1.0,0.000
Qual o nome comum dado aos ctenóforos?,geleias de pente,2.0,4.10211,1.0,1.000,0.66667,2.50045,1.0,0.500
Qual a descrição taxonômica de Ctenophora?,Eschscholtz,1.57143,3.79304,1.0,0.333,0.0,1.0,1.0,0.000
Quais os níveis de subdivisão de Ctenophora?,Classes,1.625,4.25402,0.85714,0.000,0.0,1.0,1.0,0.000
Qual a espécie-tipo de Ctenophora?,Mnemiopsis leidyi,1.5,3.43523,1.0,0.000,0.5,1.85566,1.0,0.000
Como são os Ctenophora em relação à bioluminescência?,bioluminescentes,1.66667,4.37319,1.0,0.333,0.0,1.0,1.0,0.000
