Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que é a desobediência civil?,refusão ativa a leis injustas  ,1.57143,3.79304,1.0,0.333,0.8,3.43523,1.0,0.000
Quem popularizou o termo nos EUA?,Henry David Thoreau  ,2.0,3.79304,1.0,0.333,1.0,2.50045,1.0,0.000
Qual movimento usou desobediência civil para independência?,movimento indiano de independência  ,1.875,4.10211,1.0,0.600,0.75,3.01273,1.0,1.000
Qual princípio é essencial à desobediência civil?,resistência não violenta  ,1.75,4.10211,1.0,0.600,0.66667,2.50045,1.0,1.000
Qual líder usou desobediência civil na luta pelos direitos civis?,Martin Luther King Jr.  ,2.18182,4.82961,1.0,0.429,2.0,3.01273,1.0,0.000
Qual evento está associado à greve dos mineros russos de 1998?,desobediência civil  ,2.41667,5.02467,1.0,0.286,0.5,1.85566,1.0,0.500
Quais protestos em 2017 envolveram desobediência civil?,Montenegro  ,1.75,4.10211,1.0,0.200,0.0,1.0,1.0,0.000
Qual exemplo de desobediência civil ocorreu na década de 1960?,movimento dos direitos civis  ,2.09091,4.96484,0.9,0.500,1.0,3.01273,1.0,0.333
Quais protestos contra a ocupação britânica usaram desobediência civil?,Revolução Egípcia de 1919  ,1.8,4.61384,1.0,0.333,0.75,3.01273,1.0,0.000
Qual termo descreve protestos pacíficos?,resistência não violenta,1.66667,3.43523,1.0,0.250,0.66667,2.50045,1.0,1.000
