Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Crianza inicial do petroliante,O organização respondia imediatamente ao passo do leite.,1.0,3.01273,1.0,0.333,1.88889,4.37319,1.0,0.800
Opções de resolução diferentes,Quais opções werezes foram propostas para resolver o problema?,0.75,3.01273,1.0,0.000,2.1,4.61384,1.0,0.333
Consequences de não fixar o leite,Que impactou a cidade e a reelidade se não foram seguidos os meusmeus jogos?,1.0,3.79304,1.0,1.000,2.2,5.63172,0.92857,0.375
Impacto ambiental do leite,Quão impactoso foi o que fez ao ambiente em分钟后.,1.0,3.01273,1.0,0.333,1.9,4.61384,1.0,0.167
Savings made from early response,O parametro saved denotava quantos dólares foram ganhados por BEFORE as measures were taken.,2.0,3.43523,1.0,0.000,2.6,5.51466,1.0,0.000
Public reaction and media coverage,Que visões publices e publicações estavam dadas para o problema?,2.0,3.43523,1.0,0.000,2.45455,4.82961,1.0,0.167
Environment impact of the leak,Que affects the environment after the leak occurred.,2.0,3.43523,1.0,0.000,4.0,4.51932,0.875,0.000
Savings in 90s and beyond,O parametro saved denotava quantos dólares foram ganhados por NOUAS measures were taken later.,2.0,3.43523,1.0,0.000,2.93333,5.51466,1.0,0.000
Public awareness efforts,Que esforços estavam desfazionando a publicação da notícia.,1.0,2.50045,1.0,0.000,1.88889,4.37319,1.0,0.400
Technology for safety today,O technology moderna para o solvesrbo do leite opposede os tameses antigos.,0.75,3.01273,1.0,0.000,2.46154,5.32781,0.91667,0.143
Future of petroluires,Que affects the future development and regulations of the industry.,1.0,2.50045,1.0,0.000,5.0,4.96484,0.9,0.000
