Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
 Qual o nome official da dinastia Yuan?,O Grande Yuan  ,2.375,4.10211,1.0,0.250,0.66667,2.50045,1.0,0.000
Qual o nome chinês da Dynastia Yuan?,Dà Yuán  ,1.875,4.10211,1.0,0.500,0.5,1.85566,1.0,0.000
Quem pertence à Dynastia Yuan como zoom e moeda?,Nasr al-Din (Yunnan)  ,2.1,4.61384,1.0,0.400,2.0,2.50045,1.0,0.000
Em que império não chinês a Dynastia Yuan conseguiu?,Império Mongol  ,2.3,4.61384,1.0,0.667,0.5,1.85566,1.0,0.000
Qual ruler leadia o clã mongol Borjigin?,Kublai Khan  ,1.875,4.10211,1.0,0.000,0.5,1.85566,1.0,0.000
Quem foi o avô de Kublai Khan?,Genghis Khan  ,2.25,4.10211,1.0,0.250,0.5,1.85566,1.0,0.000
Qual dynastia veio antes do Yuan?,inastia Song  ,1.71429,3.79304,1.0,0.000,0.5,1.85566,1.0,0.000
Qual dynastia veio depois do Yuan?,inastia Ming  ,1.85714,3.79304,1.0,0.000,0.5,1.85566,1.0,0.000
Qual ruler declarou formalmente a Dynastia Yuan no ano 1271?,Kublai Khan  ,2.36364,4.82961,1.0,0.143,0.5,1.85566,1.0,0.000
Qual dynastiaveo ou subsequente ao Yuan?,inastia Ming,2.0,3.79304,1.0,0.000,0.5,1.85566,1.0,0.000
