Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
1. Qual é a temperatura mais alta registrada em Warsaw durante o mês de junho?, 36,1.21667,5.65316,1.0,0.444,0.0,1.0,1.0,0.000
2. Qual é a temperatura média mais baixa registrada em Warsaw durante o mês de setembro?, 2,1.375,5.78178,1.0,0.500,0.0,1.0,1.0,0.000
3. Qual é a umidade média em Warsaw durante o mês de setembro?, 79,1.17308,5.36491,1.0,0.571,0.0,1.0,1.0,0.000
4. Qual é a precipitação média em Warsaw durante o mês de março?, 29 mm  ,1.17308,5.36491,1.0,0.429,0.5,1.85566,1.0,0.000
5. Quantos dias de precipitação ocorrem em média por ano em Warsaw?, 162,1.41667,5.32781,0.91667,0.286,0.0,1.0,1.0,0.000
6. Qual é o lema de Warsaw?, Semper invicta  ,1.03571,4.10211,1.0,0.000,0.5,1.85566,1.0,0.000
7. Qual é o site oficial de Warsaw?, https://web.archive.org/web/20120405081905/http:/www.warsawguide.com/  ,1.125,4.37319,1.0,0.600,1.88889,2.50045,1.0,0.000
8. Em qual região administrativa Warsaw está localizada?, Região de Masovia (Voivodato de Masovia)  ,1.1875,4.37319,1.0,0.167,1.125,4.15956,0.66667,0.200
9. Quem é uma pessoa famosa associada a Warsaw que faleceu lá?, Witold Lutosławski  ,1.29167,5.20226,1.0,0.375,0.5,1.85566,1.0,0.000
10. Qual é um monumento notável em Warsaw?, Coluna de Sigismundo  ,1.125,4.37319,1.0,0.200,0.66667,2.50045,1.0,0.000
