Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Quantos condados geralmente contém a Califórnia do Sul?,Dez,2.11111,4.37319,1.0,0.333,0.0,1.0,1.0,0.000
Qual é a segunda maior aglomeração urbana dos Estados Unidos localizada na Califórnia do Sul?,Los Angeles,2.8125,5.65316,1.0,0.182,0.5,1.85566,1.0,0.000
Qual é a fronteira oriental da Califórnia do Sul?,Arizona,2.1,4.61384,1.0,0.500,0.0,1.0,1.0,0.000
Qual é a fronteira sul da Califórnia do Sul?,México,2.7,4.75438,0.88889,0.500,0.0,1.0,1.0,0.000
Qual é o nome de uma imagem representativa da Califórnia do Sul?,San Diego skyline noturno,2.53846,5.20226,1.0,0.429,1.5,3.01273,1.0,0.250
Qual é o nome de um rio localizado na fronteira leste da Califórnia do Sul?,Rio Colorado,3.5625,5.65316,1.0,0.556,0.5,1.85566,1.0,0.000
Qual é o nome de um condado na Califórnia do Sul?,Los Angeles,2.25,5.02467,1.0,0.333,0.5,1.85566,1.0,0.000
Qual é um fato sobre o Rancho Guajome Adobe?,Está localizado na Califórnia do Sul,1.8,4.61384,1.0,0.200,1.33333,3.79304,1.0,0.200
Qual é um fato sobre Jordan Ifueko?,Nasceu na Califórnia do Sul,1.625,4.10211,1.0,0.250,2.0,3.43523,1.0,0.250
Qual é um fato sobre a cidade de Los Angeles?,Tem nome de subdivisão da Califórnia do Sul,1.72727,4.82961,1.0,0.400,1.625,4.37319,1.0,0.333
