Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
De onde se originou a morte negra?,Planícies da Ásia Central.,2.0,4.10211,1.0,0.333,1.6,3.01273,1.0,0.000
Como a praga foi transmitida para a Europa?,Navios mercantes genoveses.,1.77778,4.51932,0.875,0.000,1.25,2.50045,1.0,0.000
Qual bactéria causa a peste bubônica?,Yersinia pestis.,1.57143,3.79304,1.0,0.500,1.0,1.85566,1.0,0.000
Quanto tempo durou a pandemia da morte negra?,De 1346 a 1353.,1.88889,4.37319,1.0,0.400,1.4,3.01273,1.0,0.000
Quantas pessoas morreram na Europa devido à morte negra?,30% a 60% da população.,2.4,4.61384,1.0,0.200,2.375,4.25402,0.85714,0.333
Qual foi o impacto demográfico mundial após a morte negra?,Diminuição para 350-375 milhões.,1.90909,4.82961,1.0,0.333,1.4,3.01273,1.0,0.000
A morte negra foi a primeira pandemia de peste?,Não,1.9,4.75438,0.88889,0.167,0.0,1.0,1.0,0.000
Até quando teve repercussões globais?,Século XIX.,1.5,3.43523,1.0,0.000,1.0,1.85566,1.0,0.000
Quais outras regiões foram afetadas além da Europa?,África do Norte e Oriente Médio.,1.77778,4.37319,1.0,0.000,2.0,3.79304,1.0,0.200
Qual é o principal vetor da doença?,Pulga Xenopsylla chepsis.,1.75,4.10211,1.0,0.500,1.25,2.50045,1.0,0.000
