Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é o objetivo principal do imperialismo?,extender poder e domínio  ,1.75,4.10211,1.0,0.750,0.75,3.01273,1.0,1.000
Como o imperialismo é geralmente implementado?,conquista territorial  ,1.71429,3.79304,1.0,0.250,0.5,1.85566,1.0,1.000
O imperialismo envolve controle político ou econômico?,sim  ,1.75,4.10211,1.0,0.600,0.0,1.0,1.0,1.000
Qual tipo de poder é usado no imperialismo?,poder militar e econômico  ,1.77778,4.37319,1.0,0.800,0.75,3.01273,1.0,1.333
O imperialismo é diferente de colonialismo?,sim  ,1.71429,3.79304,1.0,0.250,0.0,1.0,1.0,1.000
Qual é um exemplo de imperialismo formal?,domínio colonial  ,1.625,4.10211,1.0,0.250,0.5,1.85566,1.0,1.000
O imperialismo informal usa qual método?,influência cultural  ,1.71429,3.79304,1.0,0.250,0.5,1.85566,1.0,1.000
O que o imperialismo promove?,expansão de influência  ,1.66667,3.59796,0.8,0.000,0.66667,2.50045,1.0,0.500
Qual é a característica do imperialismo?,controle de áreas externas  ,1.71429,3.79304,1.0,0.333,0.75,3.01273,1.0,0.333
Quem estuda o imperialismo em política?,políticos e historiadores,1.57143,3.79304,1.0,0.333,0.66667,2.50045,1.0,0.000
