Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que são comumente conhecidos como Ctenophora?,Comb jellies.,2.0,4.10211,1.0,0.250,1.0,1.85566,1.0,0.000
Quantas camadas celulares os Ctenophores possuem externamente?,Dois.,2.0,4.10211,1.0,0.000,0.5,1.0,1.0,0.000
O que os Ctenophores usam para nadar?,Grupos de cílios (combs).,1.75,4.10211,1.0,0.333,2.0,3.01273,1.0,0.000
Qual é o tamanho dos Ctenophores adultos?,De alguns milímetros a 1,2.0,4.10211,1.0,0.250,1.2,3.43523,1.0,0.000
Quantas espécies validadas existem?,100-150.,2.0,3.01273,1.0,0.000,0.5,1.0,1.0,0.000
O que os Ctenophores se alimentam predominantemente?,Presas.,2.125,4.10211,1.0,0.000,0.5,1.0,1.0,0.000
Quanto tempo atrás remontam os fósseis dos Ctenophores?,Aproximadamente 525 milhões de anos.,2.0,4.37319,1.0,0.333,1.5,3.43523,1.0,0.000
Qual é a discussão taxonômica sobre os Ctenophores?,Se são grupo irmão das esponjas ou surgiram mais cedo.,1.77778,4.37319,1.0,0.250,2.45455,4.82961,1.0,0.714
Nomeie uma subdivisão do filo Ctenophora.,Tentaculata,2.0,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Qual espécie é considerada tipo para o filo Ctenophora?,Mnemiopsis leidyi.,1.8,4.61384,1.0,0.333,1.0,1.85566,1.0,0.000
