Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual foi o principal comandante britânico durante a Guerra Franco-Indígena?,James Wolfe,2.09091,4.82961,1.0,0.333,0.5,1.85566,1.0,0.000
Quem foram os povos nativos americanos que se aliaram com os franceses durante a guerra?,Os algonquinos e os hurões,2.1875,5.76639,0.93333,0.143,1.0,3.59796,0.8,0.000
Em que ano eclodeu o conflito entre os britânicos e os franceses na América do Norte?,1754,2.35294,5.89142,0.9375,0.375,0.0,1.0,1.0,0.000
Qual foi o resultado da batalha de Fort Duquesne durante a Guerra Franco-Indígena?,A fortaleza caiu para os britânicos,2.35714,5.36491,1.0,0.778,1.0,3.79304,1.0,0.000
Quem foi o comandante francês que participou da defesa de Fort William Henry?,Jean Erdman,2.57143,5.36491,1.0,0.250,0.5,1.85566,1.0,0.000
Qual foi a importância do controle das linhas de comunicação na vitória colonial?,O poder naval dos britâncos isolou as forças francesas na América do Norte,2.5,5.36491,1.0,0.714,1.61538,5.36491,1.0,0.444
Qual foi o nome do primeiro-ministro britânico que assumiu o poder em 1757 e conduziu a guerra com habilidade?,William Pitt,2.2,6.21898,0.94737,0.500,0.5,1.85566,1.0,0.000
Qual foi a consequência da ocupação de Nova Orleãs pelas tropas britânicas após a batalha de New Orleans?,A cidade caiu para os britânicos,2.47368,6.22924,0.88889,0.200,1.0,3.79304,1.0,0.333
Quem foi o oficial que liderou a expedição que capturou Quebec em 1759?,George Washington,2.57143,5.48607,0.92308,0.286,0.5,1.85566,1.0,0.000
Qual foi a bandeira usada pelos combatentes indígenas durante a guerra?,A bandeira Wabanaki,2.5,5.1549,0.90909,0.333,0.66667,2.50045,1.0,0.500
