Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é a porcentagem da floresta amazônica que está localizada no Brasil?,60%,2.30769,5.20226,1.0,0.143,0.5,1.85566,1.0,0.000
Quantos países possuem território na floresta amazônica?,nove,2.125,4.10211,1.0,0.400,0.0,1.0,1.0,1.000
Quanto de área total abrange a bacia amazônica em km²?,7,2.08333,4.82961,1.0,0.667,0.0,1.0,1.0,0.000
Qual país vem logo após o Brasil em termos de cobertura da floresta amazônica?,Peru,2.13333,5.51466,1.0,0.571,0.0,1.0,1.0,0.000
Quantas espécies de árvores são estimadas na Amazônia?,16,2.11111,4.37319,1.0,0.200,0.0,1.0,1.0,0.000
Quantas pessoas vivem na região da Amazônia?,Mais de 30 milhões,2.125,4.10211,1.0,0.250,1.5,3.01273,1.0,0.000
Qual é a porcentagem de povos indígenas em relação à população total da Amazônia?,9%,2.2,5.51466,1.0,0.429,0.5,1.85566,1.0,0.000
Quais são os dois países com maior parte da floresta amazônica após o Brasil e Peru?,Colômbia,2.05882,5.78178,1.0,0.500,0.0,1.0,1.0,0.000
Quantas áreas indígenas formalmente reconhecidas existem na região amazônica?,3,2.8,4.61384,1.0,0.143,0.0,1.0,1.0,0.000
Qual é a designação do parque protegido de floresta tropical da França na Amazônia?,Parque Amazonense da Guiana,2.86667,5.51466,1.0,0.333,1.5,3.01273,1.0,0.000
