Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Intergovernmental Panel on Climate Change é do tipo como?,Abstraction100002137,2.7,4.61384,1.0,0.143,0.0,1.0,1.0,0.000
Quem são os membros do IPCC?,cientistas de alto nível independentes e ligados a organizações e governos.,2.0,3.79304,1.0,0.333,2.0,5.1549,0.90909,0.286
Qual é o objetivo principal do IPCC?,sintetizar e divulgar o conhecimento mais avançado sobre as mudanças climáticas que afetam o mundo,1.75,4.10211,1.0,0.750,1.4,5.76639,0.93333,0.444
Quem lidera o IPCC?,Hoesung Lee,1.4,3.01273,1.0,0.000,0.5,1.85566,1.0,0.000
Em qual ano foi fundada a organização IPCC?,1988,1.77778,4.37319,1.0,0.400,0.0,1.0,1.0,0.000
O IPCC usa modelo de página wiki Template:IPCC porque?,representar a maior autoridade mundial sobre aquecimento global e fornecer base para políticas climáticas,2.08333,4.96484,0.9,0.286,1.28571,5.51466,1.0,0.700
Qual é o acrônimo completo do IPCC?,Intergovernmental Panel on Climate Change,1.75,4.10211,1.0,0.250,2.0,3.43523,1.0,0.000
Quem são os membros regulares do IPCC?,cientistas de alto nível independentes e ligados a organizações e governos,2.125,4.10211,1.0,0.250,1.18182,5.1549,0.90909,0.286
O IPCC faz parte da organização-mãe como?,World Meteorological Organization,2.5,4.10211,1.0,0.250,1.0,2.50045,1.0,0.000
Em qual cidade tem sede principal o IPCC?,Geneva,2.44444,4.37319,1.0,0.600,0.0,1.0,1.0,0.000
