Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é o nome dado aos defensores da ideologia Islamista?, Al-Islamiyyun,2.36364,4.82961,1.0,0.500,0.0,1.0,1.0,0.000
Quais são alguns dos objetivos do Islamismo político?, Implementar a xaria,2.0,4.37319,1.0,0.500,0.66667,2.50045,1.0,0.000
O que os Islâmicos rejeitam fortemente?, Influências não-muçulmanas,1.71429,3.79304,1.0,0.000,0.5,1.85566,1.0,0.000
Quais são alguns exemplos de grupos islâmicos com ideologia Islamista?, Al Wefaq,1.81818,4.82961,1.0,0.167,0.5,1.85566,1.0,0.000
Qual é a característica principal dos grupos islâmicos com ideologia Islamista?, Eles dedicam-se à concretização da sua interpretação ideológica do Islã no contexto do Estado ou da sociedade.,2.25,5.02467,1.0,0.286,3.11111,6.12437,0.88235,0.250
O que os Islâmicos buscam alcançar?, A implementação da xaria,1.71429,3.79304,1.0,0.333,1.0,3.01273,1.0,0.000
Quais são as influências rejeitadas pelos Islâmicos?, Influências não-muçulmanas,2.0,4.10211,1.0,0.250,0.5,1.85566,1.0,0.000
Qual é o termo usado para se referir a esses grupos?, Al-Harakat al-Islamiyyah.,1.83333,5.02467,1.0,0.600,1.0,1.85566,1.0,0.000
Quais são alguns exemplos de grupos islâmicos que buscam implementar a xaria?, Islamic Party (Egypt),1.84615,5.20226,1.0,0.143,2.0,2.50045,1.0,0.000
O que os Islâmicos rejeitam fortemente?, Influências não-muçulmanas,1.71429,3.79304,1.0,0.000,0.5,1.85566,1.0,0.000
