Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que protege o organismo de doenças?,Sistema imunológico,1.625,4.25402,0.85714,0.333,0.5,1.85566,1.0,0.000
Qual é a diferença entre os sistemas imunes inato e adaptativo?,O inato é não-específico e rápido,1.83333,5.02467,1.0,0.167,1.0,3.79304,1.0,0.250
Quais são as funções da fagocítica no sistema imunológico?,Engolir e destruir microrganismos patogênicos.,2.7,4.61384,1.0,0.400,1.66667,3.43523,1.0,0.250
O que são defensinas e o sistema complementar?,Defensinas combatem bactérias,1.66667,4.51932,0.875,0.500,1.0,2.50045,1.0,0.000
Quais células reconhecem antígenos?,Células T e B,1.6,3.01273,1.0,0.000,1.0,3.01273,1.0,0.500
Qual é a função do sistema imunológico adaptativo?,Criar memória imunológica contra patógenos.,2.33333,4.37319,1.0,0.400,1.66667,3.43523,1.0,0.250
Quais doenças são exemplos de autoimunidade?,Lúpus eritematoso sistêmico,1.71429,3.79304,1.0,0.250,1.0,2.50045,1.0,0.000
O que causa imunodeficiência?,Doenças genéticas,1.4,3.01273,1.0,0.500,0.5,1.85566,1.0,0.000
Qual é a base da vacinação?,A memória imunológica do sistema adaptativo.,1.71429,3.79304,1.0,0.667,1.85714,3.79304,1.0,0.500
Quais células combatem os patógenos?,Células T,1.66667,3.43523,1.0,0.000,0.5,1.85566,1.0,0.000
