Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual a principal característica da ideologia do Islamismo?,Reconstituição de estados de acordo com a prática islâmica autêntica.,2.33333,4.37319,1.0,0.500,1.72727,4.96484,0.9,0.200
Quais estratégias os islamistas podem usar?, Revolucionária ou reformista,1.85714,3.79304,1.0,0.250,0.66667,2.50045,1.0,0.000
O que é a sharia frequentemente defendida por islamistas? , Leis baseadas na interpretação islâmica da lei.,2.1,4.61384,1.0,0.000,2.875,4.10211,1.0,0.400
Qual a crítica comum dos islamistas ao uso do termo Islamismo?, Implica violência,3.25,5.02467,1.0,0.667,0.5,1.85566,1.0,0.500
Quem são alguns dos principais figuras do século XX no movimento Islamista? , Rashid Rida,2.92308,5.20226,1.0,0.429,0.5,1.85566,1.0,0.000
Qual a relação do Islamismo com o conceito de neocolonialismo?, Crítica à influência ocidental na cultura e economia do mundo muçulmano.,2.18182,4.82961,1.0,0.500,2.33333,5.02467,1.0,0.857
Como o Islamismo impactou a geopolítica do Oriente Médio? , Redefiniu a política e fronteiras,2.3,4.61384,1.0,0.000,0.8,3.43523,1.0,0.333
Qual a relação entre o Islamismo e o movimento Irmandade Muçulmana? , A Irmandade busca seus objetivos por processos políticos pacíficos.,2.16667,5.1549,0.90909,0.400,2.7,4.61384,1.0,0.167
O que é ISIL (Estado Islâmico de Iraque e Levante)? , Uma milícia extremista que surgiu após a Primavera Árabe.,2.23077,4.82961,1.0,0.286,1.8,4.61384,1.0,0.000
Qual a principal definição do termo Islamismo em contextos acadêmicos? , Não especifica uma visão particular de ordem islâmica ou sharia.,2.27273,4.82961,1.0,0.500,1.81818,4.82961,1.0,0.429
