Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é a área da teoria da complexidade computacional?,Computational complexity theory,2.7,4.75438,0.88889,0.400,1.0,2.50045,1.0,0.000
Quais são os recursos que podem ser usados para estudar problemas?,Tiempo,1.75,5.02467,1.0,0.571,0.0,1.0,1.0,0.000
O que significa uma tarefa resolvida por um computador?,Um problema de computação,2.1,4.61384,1.0,0.500,0.75,3.01273,1.0,1.000
Porque se considera que determinado problema é intrinsecamente difícil?,Pode precisar de grandes quantidades de recursos.,1.9,4.61384,1.0,0.500,1.625,4.25402,0.85714,0.200
Qual é a função principal da teoria da complexidade computacional?,Determinar los límites prácticos en lo que un ordenador puede y no puede hacer.,2.36364,4.96484,0.9,0.500,3.13333,5.63172,0.92857,0.083
¿Qué significa la problemática del análisis de algoritmos?,Estudiar el uso de recursos necesarios por un algoritmo para resolver un problema.,2.5,4.37319,1.0,0.000,2.35714,5.48607,0.92308,0.333
¿Cuál es el papel principal de la teoría de complejidad computacional?,Determinar qué problemas pueden o no ser resueltos con los métodos adecuados.,2.84615,5.1549,0.90909,0.222,2.53846,5.20226,1.0,0.200
¿Qué distingue a la teoría de la complejidad computacional de la teoría de analisis de algoritmos?,Las restricciones en los recursos disponibles.,2.05556,6.66057,0.625,0.077,3.0,3.79304,1.0,0.000
¿Cuál es una diferencia fundamental entre análisis de algoritmos y teoría de complejidad computacional?,El primer foco está en resolver un problema específico,2.8125,5.63172,0.92857,0.182,1.22222,4.61384,1.0,0.375
¿Qué se llama cuando un problema no está relacionado con los métodos computacionales?,Un problema de computación,3.0,5.36491,1.0,0.091,0.75,3.01273,1.0,0.333
