Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual foi o ano em que Fresno foi fundada como uma estação ferroviária?,1872,1.78571,5.48607,0.92308,0.286,0.0,1.0,1.0,0.000
Quando Fresno se tornou uma cidade incorporada?,1885,1.625,4.10211,1.0,0.250,0.0,1.0,1.0,0.000
O que significa o nome Fresno em espanhol?,árvore de fresno,2.11111,4.51932,0.875,0.500,0.66667,2.50045,1.0,0.500
Qual é a posição de Fresno na lista das cidades mais populosas da Califórnia?,quinta maior cidade,2.86667,5.51466,1.0,0.375,0.66667,2.50045,1.0,0.667
Qual é a principal atividade econômica de Fresno?,agricultura,1.66667,4.37319,1.0,0.400,0.0,1.0,1.0,1.000
Qual é a porcentagem aproximada da população hispânica em Fresno?,50,2.63636,4.82961,1.0,0.167,0.0,1.0,1.0,0.000
Quais parques nacionais estão próximos a Fresno?,Yosemite,2.25,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Qual problema ambiental afeta Fresno devido às secas?,insegurança hídrica,2.44444,4.37319,1.0,0.200,0.5,1.85566,1.0,0.000
Nomeie uma pessoa famosa nascida em Fresno.,Jamila Reinhardt,2.25,4.10211,1.0,0.200,0.5,1.85566,1.0,0.000
Qual é a principal indústria nas áreas ao redor de Fresno?,agricultura,2.58333,5.02467,1.0,0.400,0.0,1.0,1.0,1.000
