Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
O que é a classe P em teoria da complexidade computacional?,conjunto de problemas que podem ser resolvidos por um algoritmo determinista em tempo polinomial,2.25,5.02467,1.0,0.333,1.0,5.51466,1.0,0.444
Qual é o significado da classe NP na teoria da complexidade computacional?,conjunto de problemas para os quais uma solução proposta pode ser verificada por um algoritmo determinista em tempo polinomial,3.92308,5.32781,0.91667,0.429,1.78947,6.11885,1.0,0.545
O que significa que um problema está em NP-completo?,problema pertence a NP e todo problema em NP é polinomialmente reduzível a ele,1.8,4.75438,0.88889,0.250,1.28571,5.91044,0.78571,0.125
Qual é a relação entre P e NP segundo a conjectura geralmente aceita na teoria da complexidade computacional?,P ⊊ NP (classe P é estritamente contida dentro de NP),2.47368,6.11685,0.94444,0.300,2.23077,5.12344,0.8,0.125
Defina o que é um algoritmo de tempo polinomial.,algoritmo cujo número máximo de passos necessários para resolver qualquer instância do problema é limitado por um polinômio na magnitude do comprimento da entrada,1.7,4.61384,1.0,0.200,2.5,6.64869,0.95833,0.429
O que é a conjectura P = NP?,hipótese que propõe que problemas no conjunto NP também são resolvidos em tempo polinomial por uma máquina de Turing determinística,2.0,4.37319,1.0,0.000,1.65,6.31501,0.95,0.462
Qual é o significado de problema NPC (NP-completo)?,problema que pertence à classe NPC se for NP e para todo problema em NP existe um algoritmo reduzível a ele em tempo polinomial,2.27273,4.37319,1.0,0.400,1.70833,6.84193,0.875,0.231
O que caracteriza a classe co-NP?,conjunto de problemas complementares aos problemas no conjunto NP,1.57143,3.79304,1.0,0.333,1.77778,4.92241,0.77778,0.167
Qual é o significado da relação P vs NP para criptografia?,se P = NP,3.25,5.02467,1.0,0.286,1.0,3.01273,1.0,0.000
O que representa a conjectura de que P ≠ NP?,hipótese que propõe que existem problemas em NP que não são resolvidos por algoritmos polinomiais,2.63636,4.96484,0.9,0.000,0.93333,5.89204,0.86667,0.400
