Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Vou criar um conjunto de 10 pares pergunta,resposta com base no contexto fornecido sobre Jacksonville,1.625,4.37319,1.0,0.600,1.875,4.37319,1.0,0.400
1. Qual é a maior cidade da Flórida em população?,Jacksonville,1.4,4.82961,1.0,0.500,0.0,1.0,1.0,0.000
2. Em que ano Jacksonville se consolidou com o Condado de Duval?,1968,1.25,5.20226,1.0,0.286,0.0,1.0,1.0,0.000
3. Qual rio passa por Jacksonville?,St. Johns,1.16667,3.79304,1.0,0.250,0.25,1.85566,1.0,0.000
4. Quem foi a cidade de Jacksonville nomeada em homenagem?,Andrew Jackson,1.35,4.82961,1.0,0.333,0.5,1.85566,1.0,0.000
5. Qual é o apelido de Jacksonville?,The River City,1.03571,4.10211,1.0,0.250,1.0,2.50045,1.0,0.000
6. Quantos habitantes Jacksonville tinha em 2020?,949.611,1.25,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
7. Que grupo indígena habitava a região antes da colonização europeia?,Timucua,1.25,5.02467,1.0,0.429,0.0,1.0,1.0,0.000
8. Em que ano foi fundada a colônia francesa Fort Caroline em Jacksonville?,1564,1.28846,5.48607,0.92308,0.300,0.0,1.0,1.0,0.000
9. Que tipo de porto Jacksonville é?,Porto marítimo,1.25,4.10211,1.0,0.400,0.5,1.85566,1.0,0.500
10. Qual é o apelido alternativo de Jacksonville?,The Bold New City of the South,1.125,4.37319,1.0,0.200,3.0,4.25402,0.85714,0.000
1. Qual é a maior cidade da Flórida em população?,Jacksonville,1.4,4.82961,1.0,0.500,0.0,1.0,1.0,0.000
2. Em que ano Jacksonville se consolidou com o Condado de Duval?,1968,1.25,5.20226,1.0,0.286,0.0,1.0,1.0,0.000
3. Qual rio passa por Jacksonville?,St. Johns,1.16667,3.79304,1.0,0.250,0.25,1.85566,1.0,0.000
4. Quem foi a cidade de Jacksonville nomeada em homenagem?,Andrew Jackson,1.35,4.82961,1.0,0.333,0.5,1.85566,1.0,0.000
5. Qual é o apelido de Jacksonville?,The River City,1.03571,4.10211,1.0,0.250,1.0,2.50045,1.0,0.000
6. Quantos habitantes Jacksonville tinha em 2020?,949.611,1.25,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
7. Que grupo indígena habitava a região antes da colonização europeia?,Timucua,1.25,5.02467,1.0,0.429,0.0,1.0,1.0,0.000
8. Em que ano foi fundada a colônia francesa Fort Caroline em Jacksonville?,1564,1.28846,5.48607,0.92308,0.300,0.0,1.0,1.0,0.000
9. Que tipo de porto Jacksonville é?,Porto marítimo,1.25,4.10211,1.0,0.400,0.5,1.85566,1.0,0.500
10. Qual é o apelido alternativo de Jacksonville?,The Bold New City of the South,1.125,4.37319,1.0,0.200,3.0,4.25402,0.85714,0.000
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Qual é a maior cidade da Flórida em população?,Jacksonville,2.3,4.61384,1.0,0.600,0.0,1.0,1.0,0.000
Em que ano Jacksonville se consolidou com o Condado de Duval?,1968,2.0,5.02467,1.0,0.333,0.0,1.0,1.0,0.000
Qual rio passa por Jacksonville?,St. Johns,1.83333,3.43523,1.0,0.333,0.25,1.85566,1.0,0.000
Quem foi a cidade de Jacksonville nomeada em homenagem?,Andrew Jackson,2.2,4.61384,1.0,0.400,0.5,1.85566,1.0,0.000
Qual é o apelido de Jacksonville?,The River City,1.57143,3.79304,1.0,0.333,1.0,2.50045,1.0,0.000
Quantos habitantes Jacksonville tinha em 2020?,949.611,2.0,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Que grupo indígena habitava a região antes da colonização europeia?,Timucua,2.0,4.82961,1.0,0.500,0.0,1.0,1.0,0.000
Em que ano foi fundada a colônia francesa Fort Caroline em Jacksonville?,1564,2.07692,5.32781,0.91667,0.333,0.0,1.0,1.0,0.000
Que tipo de porto Jacksonville é?,Porto marítimo,2.0,3.79304,1.0,0.500,0.5,1.85566,1.0,0.500
Qual é o apelido alternativo de Jacksonville?,The Bold New City of the South,1.75,4.10211,1.0,0.250,3.0,4.25402,0.85714,0.000
