Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é o nome oficial da floresta Amazônica em português brasileiro?,Amazônia,2.5,5.02467,1.0,0.857,0.0,1.0,1.0,0.000
Quais são os dois principais países que abrigam a maior parte da Floresta Amazônica?,Brasil e Peru,2.0,5.51466,1.0,0.375,0.66667,2.50045,1.0,0.000
Quantos quilômetros quadrados compreende a Bacia Amazônica?,7 milhões de km²,2.0,4.10211,1.0,0.000,0.8,3.01273,1.0,0.000
Qual porcentagem da floresta amazônica está localizada no Brasil?,60%,2.8,4.61384,1.0,0.167,0.5,1.85566,1.0,0.000
Quais são as outras três regiões do Brasil que fazem parte da Amazônia Legal?,Nordeste,2.33333,5.51466,1.0,0.286,0.0,1.0,1.0,0.000
Qual é a biodiversidade mais alta em uma floresta tropical do mundo?,Floresta Amazônica,2.15385,5.20226,1.0,0.714,0.5,1.85566,1.0,0.000
Quantos milhões de hectares foram considerados Patrimônio Mundial pela UNESCO na Amazônia?,6 milhões,2.84615,5.20226,1.0,0.000,0.5,1.85566,1.0,0.000
Em que ano foi criada a Superintendência do Desenvolvimento da Amazônia (SUDAM)?,1966,3.33333,5.20226,1.0,0.222,0.0,1.0,1.0,0.000
Qual categoria da lista das sete maravilhas naturais do mundo recebeu o primeiro lugar em fevereiro de 2009?,Florestas,2.57895,6.01374,1.0,0.600,0.0,1.0,1.0,0.000
Quantos países abrigam a floresta amazônica?,Nove nações,1.71429,3.79304,1.0,0.250,0.5,1.85566,1.0,0.000
