Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
pergunta,resposta  ,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
When did the 1973 oil crisis begin?,October 1973  ,2.875,4.10211,1.0,0.000,0.5,1.85566,1.0,0.000
Why did the 1973 oil crisis occur?,The Organization of Arab Petroleum Exporting Countries (OAPEC) embargo targeting specific nations.  ,2.875,4.10211,1.0,0.000,7.0,5.20226,1.0,0.000
What happened to oil prices after the 1973 oil crisis?,The price of oil had risen nearly 300%.  ,4.27273,4.96484,0.9,0.000,3.2,4.61384,1.0,0.000
How long did the 1973 oil crisis last?,It lasted until 2024,3.33333,4.37319,1.0,0.000,1.5,3.01273,1.0,0.000
What caused the shock in 1973?,TheOBAR embargo extended into March 1974,2.42857,3.79304,1.0,0.000,2.5,3.79304,1.0,0.000
When was the 1973 oil crisis's aftermath measured?,In 1974,2.63636,4.61384,1.0,0.111,0.5,1.85566,1.0,0.000
How did the OAPEC's embargo affect global oil prices?,It caused a surge in prices from $3 per barrel to nearly $12 per barrel globally.  ,2.08333,4.82961,1.0,0.100,4.47368,6.12437,0.88235,0.235
What was the primary cause of the crisis?,TheOAPEC's embargo targeted specific countries,3.33333,4.51932,0.875,0.000,1.71429,3.79304,1.0,0.167
What happened after the 1973 oil crisis?,Global oil prices surged,2.875,4.10211,1.0,0.000,1.5,3.01273,1.0,0.000
pergunta,resposta  ,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
When did the 1973 oil crisis begin?,October 1973  ,2.875,4.10211,1.0,0.000,0.5,1.85566,1.0,0.000
Why did the 1973 oil crisis occur?,The Organization of Arab Petroleum Exporting Countries (OAPEC) embargo targeting specific nations.  ,2.875,4.10211,1.0,0.000,7.0,5.20226,1.0,0.000
What happened to oil prices after the 1973 oil crisis?,The price of oil had risen nearly 300%.  ,4.27273,4.96484,0.9,0.000,3.2,4.61384,1.0,0.000
How long did the 1973 oil crisis last?,It lasted until 2024,3.33333,4.37319,1.0,0.000,1.5,3.01273,1.0,0.000
When was the 1973 oil crisis's aftermath measured?,In 1974,2.63636,4.61384,1.0,0.111,0.5,1.85566,1.0,0.000
What caused the shock in 1973?,TheOBAR embargo extended into March 1974,2.42857,3.79304,1.0,0.000,2.5,3.79304,1.0,0.000
How did the OAPEC's embargo affect global oil prices?,It caused a surge in prices from $3 per barrel to nearly $12 per barrel globally.  ,2.08333,4.82961,1.0,0.100,4.47368,6.12437,0.88235,0.235
What was the primary cause of the crisis?,TheOAPEC's embargo targeted specific countries,3.33333,4.51932,0.875,0.000,1.71429,3.79304,1.0,0.167
What happened after the 1973 oil crisis?,Global oil prices surged,2.875,4.10211,1.0,0.000,1.5,3.01273,1.0,0.000
pergunta,resposta  ,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
When did the 1973 oil crisis begin?,October 1973  ,2.875,4.10211,1.0,0.000,0.5,1.85566,1.0,0.000
Why did the 1973 oil crisis occur?,The Organization of Arab Petroleum Exporting Countries (OAPEC) embargo targeting specific nations.  ,2.875,4.10211,1.0,0.000,7.0,5.20226,1.0,0.000
What happened to oil prices after the 1973 oil crisis?,The price of oil had risen nearly 300%.  ,4.27273,4.96484,0.9,0.000,3.2,4.61384,1.0,0.000
How long did the 1973 oil crisis last?,It lasted until 2024,3.33333,4.37319,1.0,0.000,1.5,3.01273,1.0,0.000
When was the 1973 oil crisis's aftermath measured?,In 1974,2.63636,4.61384,1.0,0.111,0.5,1.85566,1.0,0.000
What caused the shock in 1973?,TheOBAR embargo extended into March 1974,2.42857,3.79304,1.0,0.000,2.5,3.79304,1.0,0.000
How did the OAPEC's embargo affect global oil prices?,It caused a surge in prices from $3 per barrel to nearly $12 per barrel globally.  ,2.08333,4.82961,1.0,0.100,4.47368,6.12437,0.88235,0.235
What was the primary cause of the crisis?,TheOAPEC's embargo targeted specific countries,3.33333,4.51932,0.875,0.000,1.71429,3.79304,1.0,0.167
What happened after the 1973 oil crisis?,Global oil prices surged,2.875,4.10211,1.0,0.000,1.5,3.01273,1.0,0.000
