Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é a capital da Polônia?,Varsóvia,1.71429,3.79304,1.0,0.667,0.0,1.0,1.0,0.000
Em que rio Varsóvia está localizada?,Vístula,2.0,3.79304,1.0,0.250,0.0,1.0,1.0,0.000
Qual foi a população estimada de Varsóvia em 2012?,Cerca de 1,1.8,4.61384,1.0,0.200,0.66667,2.50045,1.0,0.000
Quem transferiu sua corte para Varsóvia em 1569?,Sigismundo III,1.66667,4.37319,1.0,0.500,0.5,1.85566,1.0,0.000
O que pode ser associado à reconstrução de Varsóvia após a Segunda Guerra Mundial?,Phoenix City,2.13333,5.51466,1.0,0.250,0.5,1.85566,1.0,0.000
Qual é o nome da agência da União Europeia responsável pela segurança das fronteiras externas?,Frontex,3.6875,5.76639,0.93333,0.556,0.0,1.0,1.0,0.000
Qual foi o status de Varsóvia em termos de patrimônio da Humanidade?,Patrimônio da Humanidade (declarado em 1980),1.84615,5.32781,0.91667,0.000,1.625,3.79304,1.0,0.000
Qual é a classificação de Varsóvia em terms of habitabilidade em 2012?,32ª cidade mais habitável do mundo,2.15385,5.32781,0.91667,0.250,1.33333,3.79304,1.0,0.800
Quem foi o primeiro governante a transferir sua corte para Varsóvia?,Sigismundo III,2.0,5.02467,1.0,0.500,0.5,1.85566,1.0,0.000
Qual é o principal teatro nacional da Polônia?,Teatro Nacional do mundo (o maior),1.77778,4.37319,1.0,0.600,1.625,3.79304,1.0,0.600
