Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é a função principal do sistema imunológico?,Proteger os organismos de doenças.,1.88889,4.37319,1.0,0.600,1.5,3.43523,1.0,0.000
O que o sistema imunológico detecta e responde contra?,Patógenos,1.8,4.75438,0.88889,0.250,0.0,1.0,1.0,0.000
Quais são os dois principais subsistemas do sistema imunológico?,Sistema imunológico inato e sistema imunológico adaptativo.,2.0,4.61384,1.0,0.400,2.125,4.44634,0.71429,0.167
Qual é o sistema imunológico responsável por proteger o cérebro?,Sistema neuroimune.,2.90909,4.96484,0.9,0.667,1.0,1.85566,1.0,0.000
O que separa o sistema neuroimune do restante do sistema imunológico?,A barreira hematoencefálica.,3.0,5.48192,0.72727,0.333,1.5,2.50045,1.0,0.500
Como são chamados os agentes reconhecidos pelo sistema imunológico?,Patógenos.,2.3,4.61384,1.0,0.333,0.5,1.0,1.0,0.000
Qual é a imunidade que cria memória e melhora a resposta a infecções futuras?,Imunidade adaptativa.,2.53333,5.76263,0.85714,0.250,1.0,1.85566,1.0,0.000
Quais tipos de imunidade existem?,Imunidade humoral e imunidade mediada por células.,1.83333,3.43523,1.0,0.000,2.125,4.25402,0.85714,0.000
O que acontece quando o sistema imunológico é menos ativo do que o normal?,Imunodeficiência.,2.53333,5.91044,0.78571,0.714,0.5,1.0,1.0,0.000
Qual é o termo para um sistema imunológico hiperativo que ataca tecidos saudáveis?,Autoimunidade.,2.0,5.36491,1.0,0.250,0.5,1.0,1.0,0.000
