Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Onde o rio Reno deságua?,mar do Norte,1.66667,3.43523,1.0,0.250,1.0,2.50045,1.0,0.500
Qual é a extensão total do rio Reno?,1 233 km,1.88889,4.37319,1.0,0.800,1.0,2.50045,1.0,0.000
Em qual país o rio Reno nasce?,Suíça,2.125,4.10211,1.0,0.500,0.0,1.0,1.0,0.000
Qual é o nome em francês para o rio Reno?,Rhin,1.72727,4.96484,0.9,0.600,0.0,1.0,1.0,0.000
Quais rios convergem no Reno na Alemanha?,Mosela,2.875,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Qual é a importância do Reno como via navegável?,É uma importante via de água para transporte e comércio,2.3,4.61384,1.0,0.400,1.1,4.82961,1.0,0.800
Onde está localizado o delta do Reno?,Países Baixos,1.75,4.10211,1.0,0.000,0.5,1.85566,1.0,0.000
Qual é um dos principais usos da água do rio Reno em países como Alemanha e Holanda?,resfriamento de usinas nucleares,3.5,5.90165,1.0,0.222,0.75,3.01273,1.0,0.000
Quais são alguns dos rios que deságua no Reno?,Mosela,1.8,4.61384,1.0,0.250,0.0,1.0,1.0,0.000
O rio Reno serve como fronteira entre quais países?,Alemanha e Suíça,2.3,4.61384,1.0,0.400,0.66667,2.50045,1.0,0.000
