Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é o maior número primo conhecido em janeiro de 2016?,O maior número primo conhecido em janeiro de 2016 tem 22.338.618 dígitos decimais.,1.83333,5.02467,1.0,0.857,2.5,5.36491,1.0,0.667
Quantos números primos existem menores que 100?,Há 25 números primos menores que 100.,2.0,4.10211,1.0,0.000,2.375,4.10211,1.0,0.000
Qual é o menor número composto?,O menor número composto é 4,1.57143,3.79304,1.0,1.000,1.33333,3.79304,1.0,0.800
Qual é a diferença entre um número primo e um número composto em relação ao número de divisores?,Um número primo tem exatamente dois divisores: 1 e ele mesmo. Um número composto possui mais do que dois divisores.,1.94737,6.35243,0.83333,0.625,2.34615,6.65876,0.8,0.545
O que define se um número é classificado como primo ou não?,A primalidade é definida pela quantidade de divisores. Se um número maior que 1 tiver apenas dois divisores (1 e o próprio número),2.92308,5.20226,1.0,0.833,1.71242,6.77102,0.86957,0.308
Quais são alguns dos algoritmos utilizados para testar a primalidade de números grandes?,Alguns dos algoritmos utilizados para testar a primalidade de números grandes incluem o teste de primalidade de Miller-Rabin,2.21429,5.36491,1.0,0.286,1.61111,6.35243,0.83333,0.200
Qual é o propósito do teorema fundamental da aritmética na matemática?,O teorema fundamental da aritmética estabelece que qualquer número inteiro maior que 1 pode ser representado de maneira única como um produto de números primos,2.41667,5.02467,1.0,0.667,1.4,6.81246,0.92,0.562
Qual é a importância dos números primos para a criptografia moderna?,Os números primos são fundamentais na criptografia moderna,2.41667,5.1549,0.90909,0.167,1.25,4.37319,1.0,0.167
Quanto tempo demorou para descobrir o maior número primo conhecido em janeiro de 2016?,A descoberta do maior número primo conhecido em janeiro de 2016,2.2,5.51466,1.0,0.889,1.36364,5.02467,1.0,1.000
O que significa o termo fatoração na teoria dos números?,Fatoração é o processo de decompor um número em fatores primos. Na teoria dos números,2.18182,4.96484,0.9,0.400,1.83333,5.65316,1.0,0.444
