Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Agora, preciso extrair informações específicas que possam ser convertidas em perguntas e respostas. Vou começar listando as coisas que se pode perguntar baseadas nas características da cidade:,0.0,1.0,1.0,0.000,2.17692,6.79098,0.96154,0.389
Vou garantir que cada pergunta seja clara e possa ser respondida com as informações fornecidas. Além disso, preciso assegurar que as respostas sejam precisas e extraídas diretamente dos fatos apresentados.,1.21875,5.90165,1.0,0.500,2.35714,5.36491,1.0,0.222
   **Resposta**: Fresno está localizada no Condado de Fresno, na Califórnia.,2.53846,5.12344,0.8,0.111,1.0,1.85566,1.0,0.000
   **Resposta**: O nome Fresno vem do espanhol, significando árvore de freixo.,2.08333,4.75438,0.88889,0.286,1.4,3.01273,1.0,0.333
   **Resposta**: A área total da cidade é de aproximadamente 300,43 quilômetros quadrados.,2.06667,5.32781,0.91667,0.444,1.25,2.50045,1.0,0.000
   **Resposta**: Os principais parques incluem o Parque dos Arcos e o Parque Woodward. A área metropolitana também possui o Parque Nacional Sequoia, conhecido por sua enorme sequóia.,1.95029,7.06456,0.79167,0.111,1.5,3.43523,1.0,0.667
   **Resposta**: A Feira Big Fresno é um dos eventos mais importantes, realizando-se anualmente no mês de abril.,1.9375,5.48607,0.92308,0.091,1.71429,3.79304,1.0,0.500
**Gere aqui os 10 pares de perguntas e respostas baseadas nas informações sobre Fresno, Califórnia:**,1.5,5.65316,1.0,0.111,1.0,2.66415,0.66667,0.000
   **Resposta:** Fresno está localizada no Condado de Fresno, na Califórnia.,1.92308,5.12344,0.8,0.111,1.0,1.85566,1.0,0.000
   **Resposta:** O nome Fresno vem do espanhol, significando árvore de freixo.,2.08333,4.75438,0.88889,0.286,1.4,3.01273,1.0,0.333
   **Resposta:** A área total da cidade é de aproximadamente 300,43 quilômetros quadrados.,1.8,5.32781,0.91667,0.444,1.25,2.50045,1.0,0.000
   **Resposta:** Os principais parques incluem o Parque dos Arcos e o Parque Woodward. A área metropolitana também possui o Parque Nacional Sequoia, conhecido por sua enorme sequóia.,1.84503,7.06456,0.79167,0.111,1.5,3.43523,1.0,0.667
   **Resposta:** A Feira Big Fresno é um dos eventos mais importantes, realizando-se anualmente no mês de abril.,1.5625,5.48607,0.92308,0.100,1.71429,3.79304,1.0,0.500
