Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual foi o período da Peste Negra?,1346 a 1353,2.0,4.10211,1.0,0.250,0.66667,2.50045,1.0,0.000
Quantas pessoas morreram com a Peste Negra?,75 a 200 milhões,1.75,4.10211,1.0,0.000,0.75,3.01273,1.0,0.000
Qual foi a causa da Peste Negra?,Bactéria Yersinia pestis,2.0,4.10211,1.0,0.250,1.0,2.50045,1.0,0.000
Onde a Peste Negra originou-se?,Disputa entre Ásia Central e Oriental,1.66667,3.43523,1.0,0.000,1.0,3.79304,1.0,0.400
Como a Peste Negra se espalhou inicialmente?,Por ratos e pulgões em navios,1.625,4.10211,1.0,0.000,1.0,3.79304,1.0,0.000
Qual foi o impacto na população europeia?,Perda de 30% a 60%,1.75,4.10211,1.0,0.250,0.85714,4.25402,0.85714,0.000
Qual foi o significado histórico da Peste Negra?,Começo da segunda pandemia,1.88889,4.37319,1.0,0.400,0.75,3.01273,1.0,0.000
Como a Peste Negra se espalhou após chegar à Europa?,Por contato pessoa-a-pessoa,2.0,4.82961,1.0,0.200,0.66667,2.50045,1.0,0.500
Qual foi o efeito na população global?,Redução de 475 milhões para 350-375 milhões,1.75,4.10211,1.0,0.500,1.14286,4.25402,0.85714,0.000
Quais foram os efeitos sociais da Peste Negra?,Conflitos religiosos e econômicos,1.88889,4.37319,1.0,0.000,1.0,3.01273,1.0,0.000
