Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual a instituição a qual o texto se refere?,Universidade_de_Chicago,2.0,4.92241,0.77778,0.667,0.0,1.0,1.0,0.000
Em que idioma as perguntas e respostas devem ser?,português,2.4,4.61384,1.0,0.600,0.0,1.0,1.0,1.000
Qual o formato de separação dos pares pergunta e resposta?,ponto e vírgula,2.27273,4.82961,1.0,0.600,0.66667,2.50045,1.0,1.000
Quantos pares de pergunta e resposta devem ser gerados?,10,2.0,4.61384,1.0,0.667,0.0,1.0,1.0,0.000
Qual a função do assistente descrito no texto?,gerar quizzes,2.77778,4.37319,1.0,0.750,0.5,1.85566,1.0,0.500
Qual a regra para as perguntas geradas?,devem ser variadas,1.625,4.10211,1.0,0.333,0.66667,2.50045,1.0,0.667
Qual a característica essencial das respostas?,devem ser únicas e corretas,2.0,3.79304,1.0,0.667,0.8,3.43523,1.0,0.500
Qual a restrição quanto ao conteúdo adicional ao CSV?,não deve conter explicações ou comentários,2.3,4.75438,0.88889,0.250,1.0,3.79304,1.0,0.600
Qual a relação entre as perguntas e o conteúdo?,devem ser claramente relacionadas,1.8,4.61384,1.0,0.667,0.75,3.01273,1.0,0.750
Qual o propósito da geração dos pares pergunta e resposta?,criar um quiz baseado no contexto fornecido,2.63636,4.82961,1.0,0.800,1.71429,4.10211,1.0,0.200
