Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é o apelido de Fresno relacionado a laranjeiras?,Cidade das Laranjeiras ou Capital da Rosa dos Ventos,2.3,4.61384,1.0,0.200,1.88889,4.61384,1.0,0.000
Em qual estado norte-americano fica localizada Fresno?,Califórnia,1.875,4.10211,1.0,0.200,0.0,1.0,1.0,0.000
Fresno é a sede de qual condado nos Estados Unidos?,Condado de Fresno,1.72727,4.82961,1.0,0.167,0.66667,2.50045,1.0,0.333
Qual era a população aproximada de Fresno em 2019?,546 mil habitantes,1.8,4.61384,1.0,0.400,0.66667,2.50045,1.0,0.000
O que constitui a base da economia de Fresno?,Agricultura e logística,2.1,4.61384,1.0,0.500,0.66667,2.50045,1.0,0.000
Quais são os principais produtos agrícolas cultivados em Fresno?,Laranjas,1.8,4.61384,1.0,0.167,0.0,1.0,1.0,0.000
Qual é o clima predominante em Fresno?,Mediterrâneo com verões quentes e invernos suaves,1.75,4.10211,1.0,0.250,1.28571,4.10211,1.0,0.000
Fresno é conhecida como um centro importante para que atividade?,Transporte e distribuição,1.81818,4.82961,1.0,0.500,0.66667,2.50045,1.0,0.500
Quais são alguns parques reconhecidos em Fresno?,Woodward Park e Roos Park,1.75,4.10211,1.0,0.250,1.0,3.59796,0.8,0.000
Qual famoso ator nasceu em Fresno?,Clint Eastwood,2.0,3.79304,1.0,0.500,0.5,1.85566,1.0,0.000
