Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
O que o modelo de página wiki Template:Main refere-se em relação a Packet switching?,refere-se ao modelo principal da página sobre Packet switching.,2.88235,5.76639,0.93333,0.250,2.1,4.61384,1.0,0.500
O que Donald Davies é conhecido por fazer relacionado à comutação de pacotes?,Davies é conhecido por cunhar o nome moderno de comutação de pacotes.,2.14286,5.36491,1.0,0.250,1.92308,5.32781,0.91667,0.375
Como a comutação de pacotes diferencia-se do paradigma de comunicação tradicional?,Utiliza técnicas de multiplexagem temporária estatística para otimizar uso da largura de banda e oferece maior flexibilidade em termos de rede utilizada.,2.41667,5.1549,0.90909,0.333,2.69565,6.58989,0.90909,0.333
Com que outros conceitos relaciona-se o tema de Packet switching?,Relaciona-se com a comutação de circuitos,1.90909,4.82961,1.0,0.000,0.83333,3.79304,1.0,0.000
Onde podemos encontrar um exemplo de uma imagem representativa da comutação de pacotes?,Podemos encontrar uma imagem representativa na URL baran-list.html.,2.42857,5.48607,0.92308,0.375,3.54545,4.37319,1.0,0.333
Qual é o papel do modelo de página wiki Template:Internet em relação a Packet switching?,O modelo de página wiki Template:Internet indica que Packet switching é do tipo Network103820728 e é mencionado em categorias relacionadas à Internet e redes de computadores.,2.22222,5.78178,1.0,0.333,3.27586,7.13227,0.85185,0.167
Como a comutação de pacotes pode ser vista no contexto da sua complexidade e vantagens?,É mais complexa,2.75,5.65316,1.0,0.375,0.66667,2.50045,1.0,0.333
Com que disciplina está Sharla Boehm associada à comutação de pacotes?,Boehm atua na área de Packet switching.,2.58333,5.02467,1.0,0.143,1.75,4.10211,1.0,0.200
O modelo de página wiki Template:Anchor é utilizado para fazer referência a quê em relação a Packet switching?,É usado para fazer referência ao nome moderno de comutação de pacotes inspirado por Davies.,2.80952,6.21898,0.94737,0.364,2.25,5.76639,0.93333,0.500
Qual é o tipo de tecnologia que é associada à comutação de pacotes de acordo com os dados fornecidos?,É considerada uma tecnologia de Software,1.85,6.44608,0.84211,0.222,1.0,3.79304,1.0,0.250
