Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
1. **Pergunta:** Qual a classe de Fresno, California?,1.20455,4.75438,0.88889,0.167,0.5,1.0,1.0,0.000
2. **Pergunta:** Qual o demônimo da população de Fresno, California?,1.17308,5.1549,0.90909,0.143,0.5,1.0,1.0,0.000
   **Resposta:** O demônimo da população de Fresno, California é Fresnan.,2.16667,5.12344,0.8,0.143,1.25,2.50045,1.0,0.000
3. **Pergunta:** Qual a área total de Fresno, California em milhas quadradas?,1.20833,4.96484,0.9,0.429,1.4,3.01273,1.0,0.000
   **Resposta:** A área total de Fresno, California é 4722.6 milhas quadradas.,1.54545,4.51932,0.875,0.500,1.5,3.43523,1.0,0.000
5. **Pergunta:** Qual o nome de um ator nascido em Fresno, California?,1.11667,5.48607,0.92308,0.250,0.5,1.0,1.0,0.000
   **Resposta:** Kevin Federline é um ator nascido em Fresno, California.,2.14286,5.1549,0.90909,0.111,0.5,1.0,1.0,0.000
7. **Pergunta:** Qual a área total de Fresno, California em quilômetros quadrados?,1.20833,4.96484,0.9,0.429,1.4,3.01273,1.0,0.000
   **Resposta:** A área total de Fresno, California é 300.43 quilômetros quadrados.,1.54545,4.51932,0.875,0.500,1.5,3.43523,1.0,0.000
   **Resposta:** William Saroyan morreu em Fresno, California.,2.36364,4.51932,0.875,0.000,0.5,1.0,1.0,0.000
9. **Pergunta:** Qual o nome do teatro localizado em Fresno, California?,1.39286,5.32781,0.91667,0.250,0.5,1.0,1.0,0.000
   **Resposta:** Warnors Theatre está localizado em Fresno, California.,2.33333,4.75438,0.88889,0.000,0.5,1.0,1.0,0.000
10. **Pergunta:** Qual o nome da feira que acontece em Fresno, California?,1.18333,5.48607,0.92308,0.250,0.5,1.0,1.0,0.000
