Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Em que idiomas os normandos originalmente falavam?,Latin,2.125,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Onde a identidade normanda começou a se formar?,Na Duchy of Normandy.,1.88889,4.51932,0.875,0.400,1.6,3.01273,1.0,0.000
Qual foi um dos locais onde os vikings realizaram primeiras invasões na França?,Francês norte,2.0,5.36491,1.0,0.000,0.5,1.85566,1.0,0.500
Qual líder viking fez aliança com o rei Charles III de West Francia em 911?,Rollo.,2.4375,5.65316,1.0,0.300,0.5,1.0,1.0,0.000
Quem foi importante no desenvolvimento da identidade normanda cultural e religiosa?,Normandos históricos.,2.5,5.02467,1.0,0.571,1.0,1.85566,1.0,0.000
Onde os idiomas derivados do antigo normando ainda são falados hoje?,Mainland Normandy e as Ilhas do Canal.,2.25,5.02467,1.0,0.444,1.75,4.10211,1.0,0.429
Qual batalha marcou a conquista normanda da Inglaterra em 1066?,Batalha de Hastings.,2.54545,4.82961,1.0,0.333,1.25,2.50045,1.0,0.333
Quem foi o primeiro duque notável pela formação de um principado coeso na Normandia?,Richard I,2.33333,5.51466,1.0,0.250,0.5,1.85566,1.0,0.000
Como os antigos colonos vikings em West Francia se transformaram culturalmente ao longo dos séculos 10 e 11?,Adotando a língua,2.52632,6.01374,1.0,0.000,0.66667,2.50045,1.0,0.500
Qual foi o resultado do Tratado de Paris em 1259 para os territórios normandos na França?,Inglaterra cedeu sua reivindicação ao Ducado,2.41176,5.78178,1.0,0.222,1.0,3.79304,1.0,0.000
