Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
O que primariamente denota o termo Império?,Um território geográfico extenso,1.875,4.25402,0.85714,0.250,1.25,3.01273,1.0,0.667
Qual o significado da palavra imperium no contexto do Império Romano?,Território,4.08333,5.02467,1.0,0.333,0.0,1.0,1.0,0.000
Qual categoria de análise o termo império pode assumir?,Um conceito que abrange elementos ou aspectos com características comuns ou que se relacionam entre si.,2.2,4.61384,1.0,0.833,2.23529,6.01226,0.875,0.143
Qual a motivação por trás do Herero and Namaqua genocide?,Imperialism,2.09091,4.82961,1.0,0.000,0.0,1.0,1.0,0.000
Qual modelo de página wiki o Imperialism usa?,Template:ISBN,2.0,4.37319,1.0,0.400,1.0,1.85566,1.0,0.000
Qual a ideologia do Alliance for National Reconstruction?,Imperialism,2.11111,4.37319,1.0,0.000,0.0,1.0,1.0,0.000
Qual a principal área de atuação de Wolfgang Mommsen?,Imperialism,1.7,4.75438,0.88889,0.400,0.0,1.0,1.0,0.000
Qual o significado de metrópole no contexto de um império?,Centro do império,1.81818,4.96484,0.9,0.500,1.0,2.50045,1.0,0.500
Qual assunto trata Faultline 49?,Imperialism,1.66667,3.43523,1.0,0.250,0.0,1.0,1.0,0.000
Qual ideologia o Conservative Party of Canada (1867–1942) possui?,Imperialism,4.5,4.61384,1.0,0.000,0.0,1.0,1.0,0.000
