Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é a função principal dos leucócitos no sistema imunitário?,Os leucócitos são responsáveis por identificar e destruir invasores,2.36364,4.82961,1.0,0.500,1.0,4.61384,1.0,0.500
Em que consiste a importância da vacinação para a proteção imune?,A vacinação expõe o corpo à doença em uma dose fraca,2.16667,5.1549,0.90909,0.600,1.45455,5.02467,1.0,0.667
Qual é o papel dos anticorpos no sistema imunitário?,Os anticorpos reconhecem e neutralizam antígenos estranhos,2.7,4.61384,1.0,0.400,1.28571,4.10211,1.0,0.000
 Qual a diferença entre a imunidade passiva e ativa?,A imunidade passiva fornece proteção específica após uma infecção ou vacinação,1.7,4.75438,0.88889,0.250,1.63636,5.02467,1.0,0.429
 O que é a função das linfáticas no sangue em relação ao sistema imunitário?,As linfáticas contêm linfócitos,2.53333,5.51466,1.0,0.500,1.0,3.01273,1.0,0.000
 Qual é o mecanismo de eliminação de patógenos pelo corpo?,Células T e antícorpos recognize e eliminam patógenos invasivos.,1.81818,4.96484,0.9,0.400,3.8,4.75438,0.88889,0.000
 Quem tem maior risco de contrair infecções se está imunodeprimido?,Indivíduos com baixa imunidade são mais suscetíveis a doenças infectivas.,2.36364,4.82961,1.0,0.429,2.36364,4.82961,1.0,0.250
 Qual dieta melhor contribui para a saúde do sistema imunitário?,Dieta rica em vitaminas e minerais,2.0,4.82961,1.0,0.500,1.5,3.79304,1.0,0.000
 Em que modo as doenças virais afetam o sistema imunitário?,Doenças como o HIV podem debilitar a imunidade,2.09091,4.82961,1.0,0.333,1.25,4.37319,1.0,0.200
 Qual é a relação entre a linfa e o sistema imunitário?,A linha transporta células do sistema imunitário,1.83333,5.1549,0.90909,0.400,1.28571,4.10211,1.0,0.400
