Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Como é frequentemente abreviado o sul da Califórnia?,SoCal,1.77778,4.37319,1.0,0.167,0.0,1.0,1.0,0.000
Qual é a população aproximada de Southern California em 2019?,23,1.90909,4.82961,1.0,0.167,0.0,1.0,1.0,0.000
Quais são os três estados que fazem fronteira com Southern California?,Arizona,1.75,5.02467,1.0,0.333,0.0,1.0,1.0,0.000
Qual empresa atende à região Southern California?,May Company California,2.875,4.10211,1.0,0.400,1.0,2.50045,1.0,0.000
Qual modelo de página wiki é usado para Southern California?,Template:Portal,2.09091,4.82961,1.0,0.429,1.0,1.85566,1.0,0.000
Qual idioma é falado em Southern California?,Tataviam language,1.75,4.10211,1.0,0.200,0.5,1.85566,1.0,0.000
Qual imagem representativa está associada a Southern California?,I-8 (CA).svg,2.0,4.37319,1.0,0.167,2.5,2.50045,1.0,0.000
Quem nasceu em Southern California?,Nolan Bushnell,2.0,3.43523,1.0,0.000,0.5,1.85566,1.0,0.000
Qual tipo de entidade geográfica é Southern California?,Place,2.11111,4.37319,1.0,0.167,0.0,1.0,1.0,0.000
Qual é o nome do condado que faz parte da subdivisão de Southern California?,San Bernardino County,2.06667,5.51466,1.0,0.250,1.0,2.50045,1.0,0.000
