Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Quem foram os Normandos?,Os Normandos eram um povo germânico que se estabeleceu na região da Normandia,1.4,3.01273,1.0,0.000,1.30769,5.36491,1.0,0.286
Qual foi o papel dos Normandos na conquista inglesa de 1066?,Os Normandos liderados por Guilherme,2.58333,5.02467,1.0,0.333,1.0,3.43523,1.0,0.000
Qual era a língua falada pelos Normandos?,Os Normandos falavam uma variante do antigo nórdico velho frísio,2.0,4.10211,1.0,0.500,1.1,4.82961,1.0,0.429
Como se originou o termo 'Normandia'?,O nome Normandia deriva da palavra francesa nef,1.88889,3.79304,1.0,0.333,1.5,4.37319,1.0,0.333
Quais foram as principais contribuições dos Normandos para a arquitetura europeia?,Os Normandos introduziram o estilo românico na arquitetura,2.0,5.02467,1.0,0.167,1.375,4.37319,1.0,0.400
Qual foi o impacto dos Normandos na cultura britânica?,Os Normandos trouxeram mudanças significativas na língua,2.3,4.61384,1.0,0.200,1.14286,4.10211,1.0,0.200
Quais eram as principais fontes de renda dos Normandos?,Os Normandos eram principalmente agricultores,1.8,4.61384,1.0,0.200,1.0,3.43523,1.0,0.250
Qual foi o papel dos Normandos na expansão do comércio medieval?,Os Normandos desempenharam um papel crucial no desenvolvimento do comércio marítimo europeu,3.5,5.02467,1.0,0.333,2.75,5.20226,1.0,0.625
Quais foram as principais diferenças culturais entre os Normandos e os Saxões?,Os Normandos tinham uma herança cristã romana,2.23077,5.32781,0.91667,0.250,1.14286,4.10211,1.0,0.200
Como influenciaram os Normandos na política europeia?,Os Normandos,1.75,4.10211,1.0,0.250,0.5,1.85566,1.0,0.000
