Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Para cada pergunta, vou garantir que:,0.66667,2.50045,1.0,1.000,1.25,2.50045,1.0,0.500
Agora vou formatar esses pares no formato CSV com aspas, como solicitado:,1.7,4.82961,1.0,0.286,1.0,1.85566,1.0,0.000
Quando se formou a identidade normanda?,No século 10,1.57143,3.79304,1.0,0.333,1.0,2.50045,1.0,0.500
Qual religião adotaram os normandos?,Cristianismo,1.66667,3.43523,1.0,0.333,0.0,1.0,1.0,0.000
Qual língua os normandos adotaram?,Gallo-Romance (ou Norman),1.66667,3.43523,1.0,0.333,1.0,2.50045,1.0,0.000
Qual o significado original da palavra 'Norman'?,Viking,2.4,4.10211,1.0,1.000,0.0,1.0,1.0,0.000
Qual o papel do ducado da Normandia na França medieval?,Era um grande feudo,3.63636,4.82961,1.0,0.200,0.75,3.01273,1.0,0.333
Qual foi a grande batalha normanda na Inglaterra?,Batalha de Hastings,2.0,4.37319,1.0,0.400,0.66667,2.50045,1.0,0.333
Quando a Normandia perdeu parte de seu território?,Em 1204,1.77778,4.37319,1.0,0.500,0.5,1.85566,1.0,0.000
A Normandia está localizada em qual país?,França,2.0,4.10211,1.0,0.250,0.0,1.0,1.0,0.000
Onde os normandos se originaram?,Da interação entre vikings e povos franceses,1.5,3.43523,1.0,0.000,1.42857,4.10211,1.0,0.000
Quem liderou os normandos em 911?,Rollo,1.57143,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Quando se formou a identidade normanda?,No século 10,1.57143,3.79304,1.0,0.333,1.0,2.50045,1.0,0.500
Qual religião adotaram os normandos?,Cristianismo,1.66667,3.43523,1.0,0.333,0.0,1.0,1.0,0.000
Qual língua os normandos adotaram?,Gallo-Romance (ou Norman),1.66667,3.43523,1.0,0.333,1.0,2.50045,1.0,0.000
Qual o significado original da palavra 'Norman'?,Viking,2.4,4.10211,1.0,1.000,0.0,1.0,1.0,0.000
Qual o papel do ducado da Normandia na França medieval?,Era um grande feudo,3.63636,4.82961,1.0,0.200,0.75,3.01273,1.0,0.333
Qual foi a grande batalha normanda na Inglaterra?,Batalha de Hastings,2.0,4.37319,1.0,0.400,0.66667,2.50045,1.0,0.333
Quando a Normandia perdeu parte de seu território?,Em 1204,1.77778,4.37319,1.0,0.500,0.5,1.85566,1.0,0.000
A Normandia está localizada em qual país?,França,2.0,4.10211,1.0,0.250,0.0,1.0,1.0,0.000
Onde os normandos se originaram?,Da interação entre vikings e povos franceses,1.5,3.43523,1.0,0.000,1.42857,4.10211,1.0,0.000
Quem liderou os normandos em 911?,Rollo,1.57143,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Agora vou revisar para garantir que todas as perguntas sejam únicas, as respostas estejam corretas e o formato esteja correto.,1.09091,5.02467,1.0,0.143,1.9,4.61384,1.0,0.333
Quando se formou a identidade normanda?,No século 10,1.57143,3.79304,1.0,0.333,1.0,2.50045,1.0,0.500
Qual religião adotaram os normandos?,Cristianismo,1.66667,3.43523,1.0,0.333,0.0,1.0,1.0,0.000
Qual língua os normandos adotaram?,Gallo-Romance (ou Norman),1.66667,3.43523,1.0,0.333,1.0,2.50045,1.0,0.000
Qual o significado original da palavra 'Norman'?,Viking,2.4,4.10211,1.0,1.000,0.0,1.0,1.0,0.000
Qual o papel do ducado da Normandia na França medieval?,Era um grande feudo,3.63636,4.82961,1.0,0.200,0.75,3.01273,1.0,0.333
Qual foi a grande batalha normanda na Inglaterra?,Batalha de Hastings,2.0,4.37319,1.0,0.400,0.66667,2.50045,1.0,0.333
Quando a Normandia perdeu parte de seu território?,Em 1204,1.77778,4.37319,1.0,0.500,0.5,1.85566,1.0,0.000
A Normandia está localizada em qual país?,França,2.0,4.10211,1.0,0.250,0.0,1.0,1.0,0.000
Onde os normandos se originaram?,Da interação entre vikings e povos franceses,1.5,3.43523,1.0,0.000,1.42857,4.10211,1.0,0.000
Quem liderou os normandos em 911?,Rollo,1.57143,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Vou agora refinar um pouco mais o formato para garantir que esteja no padrão CSV correto, com aspas duplas ao redor de ambas as colunas e vírgula como separador:,1.375,5.78178,1.0,0.917,2.21429,5.36491,1.0,0.400
Quando se formou a identidade normanda?,No século 10,1.57143,3.79304,1.0,0.333,1.0,2.50045,1.0,0.500
Qual religião adotaram os normandos?,Cristianismo,1.66667,3.43523,1.0,0.333,0.0,1.0,1.0,0.000
Qual língua os normandos adotaram?,Gallo-Romance (ou Norman),1.66667,3.43523,1.0,0.333,1.0,2.50045,1.0,0.000
Qual o significado original da palavra 'Norman'?,Viking,2.4,4.10211,1.0,1.000,0.0,1.0,1.0,0.000
Qual o papel do ducado da Normandia na França medieval?,Era um grande feudo,3.63636,4.82961,1.0,0.200,0.75,3.01273,1.0,0.333
Qual foi a grande batalha normanda na Inglaterra?,Batalha de Hastings,2.0,4.37319,1.0,0.400,0.66667,2.50045,1.0,0.333
Quando a Normandia perdeu parte de seu território?,Em 1204,1.77778,4.37319,1.0,0.500,0.5,1.85566,1.0,0.000
A Normandia está localizada em qual país?,França,2.0,4.10211,1.0,0.250,0.0,1.0,1.0,0.000
Onde os normandos se originaram?,Da interação entre vikings e povos franceses,1.5,3.43523,1.0,0.000,1.42857,4.10211,1.0,0.000
Quem liderou os normandos em 911?,Rollo,1.57143,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
