Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Quem estabeleceu a dinastia Yuan?,Kublai Khan,1.5,3.43523,1.0,0.000,0.5,1.85566,1.0,0.000
Qual foi o período de existência da dinastia Yuan?,1271 a 1368,2.0,4.61384,1.0,0.400,0.66667,2.50045,1.0,0.000
A dinastia Yuan foi sucedida por qual dinastia na China?,Ming dynasty,1.90909,4.96484,0.9,0.000,0.5,1.85566,1.0,0.000
O que significa Yuan em Mongol?,Grande Estado,1.85714,3.79304,1.0,0.250,0.5,1.85566,1.0,0.000
Quem era o avô de Kublai Khan e considerado fundador da dinastia?,Genghis Khan,2.07692,5.20226,1.0,0.286,0.5,1.85566,1.0,0.000
Qual batalha marcou a conquista completa do sul da China pelos Yuan?,Batalha de Yamen,2.69231,5.20226,1.0,0.375,0.66667,2.50045,1.0,0.333
O que significa Mandate of Heaven na história chinesa?,Mandato do Céu,2.3,4.61384,1.0,0.167,1.0,2.50045,1.0,0.333
Quais khanatos faziam parte do Império Mongol antes da divisão?,Chagatai,2.45455,4.82961,1.0,0.333,0.0,1.0,1.0,0.000
Qual foi o título adotado por Kublai Khan além de Imperador da China?,Grande Can,2.14286,5.36491,1.0,0.125,0.5,1.85566,1.0,0.000
Onde os líderes Yuan se retiraram após a derrota para os Ming?,Planalto Mongol,1.76923,5.32781,0.91667,0.167,0.5,1.85566,1.0,0.000
