Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
pergunta,(resposta),0.0,1.0,1.0,1.000,1.0,1.0,1.0,1.000
capitalizing Poland in the late 16th century,Cholonaroty,3.0,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
signifying Polish imperial rule with Cholonaroty,moros do polandu,1.16667,3.79304,1.0,0.000,1.0,2.50045,1.0,0.000
major industrial activities in the 20th century,powszechnik w nowych latach,1.85714,4.10211,1.0,0.429,1.5,3.01273,1.0,0.250
walking distance to the metro system,prawa Metrow,2.5,3.79304,1.0,0.167,0.5,1.85566,1.0,0.000
top-tier football club Legia Warsaw,legia warszawskiego,2.0,3.43523,1.0,0.000,0.5,1.85566,1.0,0.000
largest parks in the EU,niesieczne piary w polandie,2.0,3.43523,1.0,0.000,1.5,3.01273,1.0,0.250
wombus uprising and ghetto uprising history,uipingi w polandie,2.5,3.95066,0.83333,0.000,1.0,2.50045,1.0,0.000
top universities in Poland,universitetyów wyzszych,1.5,3.01273,1.0,0.000,0.5,1.85566,1.0,0.000
national philharmonic orchestra's notable artists,osługi polskie,1.42857,3.79304,1.0,0.167,0.5,1.85566,1.0,0.000
public transport network in Warsaw,padała wokół wizyc,2.0,3.43523,1.0,0.000,1.0,2.50045,1.0,0.000
pergunta,(resposta),0.0,1.0,1.0,1.000,1.0,1.0,1.0,1.000
capitalizing Poland in the late 16th century,Cholonaroty,3.0,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
signifying Polish imperial rule with Cholonaroty,moros do polandu,1.16667,3.79304,1.0,0.000,1.0,2.50045,1.0,0.000
major industrial activities in the 20th century,powszechnik w nowych latach,1.85714,4.10211,1.0,0.429,1.5,3.01273,1.0,0.250
walking distance to the metro system,prawa Metrow,2.5,3.79304,1.0,0.167,0.5,1.85566,1.0,0.000
top-tier football club Legia Warsaw,legia warszawskiego,2.0,3.43523,1.0,0.000,0.5,1.85566,1.0,0.000
largest parks in the EU,niesieczne piary w polandie,2.0,3.43523,1.0,0.000,1.5,3.01273,1.0,0.250
wombus uprising and ghetto uprising history,uipingi w polandie,2.5,3.95066,0.83333,0.000,1.0,2.50045,1.0,0.000
top universities in Poland,universitetyów wyzszych,1.5,3.01273,1.0,0.000,0.5,1.85566,1.0,0.000
national philharmonic orchestra's notable artists,osługi polskie,1.42857,3.79304,1.0,0.167,0.5,1.85566,1.0,0.000
