Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual foi um dos principais motivos da crise do petróleo de 1973?,O embargo de petróleo pelos países árabes,2.23077,5.20226,1.0,0.333,1.28571,4.10211,1.0,0.250
Quem foram os principais atores envolvidos na crise de 1973?,Os países membros da OPEP e as nações ocidentais,2.18182,4.82961,1.0,0.167,1.66667,4.61384,1.0,0.000
Em que ano começou a crise do petróleo de 1973?,1973,2.18182,4.82961,1.0,0.600,0.0,1.0,1.0,0.000
Qual foi o principal impacto das altas taxas de preço do petróleo na economia mundial?,Estagnação econômica e inflação (stagflation),2.625,5.65316,1.0,0.556,1.42857,3.43523,1.0,0.250
Que políticas foram implementadas como consequência da crise?,Decreto de racionalização do consumo e investimentos em energia alternativa,1.88889,4.37319,1.0,0.200,1.4,4.82961,1.0,0.500
Qual foi a consequência principal para os consumidores?,Falta de petróleo e preços mais altos,1.77778,4.37319,1.0,0.250,1.14286,4.10211,1.0,0.400
Qual foi o efeito principal na indústria automobilística?,Custo aumentado para os fabricantes e a produção de carros menores,2.22222,4.37319,1.0,0.600,1.18182,5.02467,1.0,0.167
Qual foi a resposta dos governos ocidentais à crise?,Racionamento de petróleo e aumento da produção local,2.2,4.61384,1.0,0.400,1.25,4.37319,1.0,0.800
Qual foi um resultado importante da crise?,Aumento do preço do petróleo nos Estados Unidos,2.125,4.10211,1.0,0.750,2.75,4.51932,0.875,0.400
Qual foi a principal consequência política da crise?,Fortalecimento das alianças entre países ocidentais contra o OPEP,2.22222,4.37319,1.0,0.600,1.11111,4.61384,1.0,0.000
Qual foi o objetivo principal dos países membros da OPEP na crise?,Garantir um preço mínimo para seu petróleo,3.0,5.20226,1.0,0.571,1.0,4.10211,1.0,0.750
