Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
1. Quando terminou a guerra francesa e indiana?,1763,1.125,4.37319,1.0,0.200,0.0,1.0,1.0,0.000
2. Quem eram os principais comandantes franceses na guerra?,Barão Dieskau,1.36111,4.61384,1.0,0.167,0.5,1.85566,1.0,0.000
3. Qual foi a batalha que marcou o início do conflito em 1754?,Batalha de Jumonville Glen,1.48077,5.36491,1.0,0.429,0.75,3.01273,1.0,0.250
4. Quais foram os principais resultados do Tratado de Paris de 1763?,França cede a Nova França para a Grã-Bretanha,1.16667,5.32781,0.91667,0.125,1.25,4.69839,0.75,0.714
5. Quais grupos nativos americanos lutaram ao lado da França?,Algonquin,2.15,4.82961,1.0,0.000,0.0,1.0,1.0,0.000
6. Quantos soldados regulares a França tinha em 1757?,10.000,1.13889,4.61384,1.0,0.000,0.0,1.0,1.0,0.000
7. Quais foram as principais regiões envolvidas na guerra?,Vale do Ohio,1.36111,4.61384,1.0,0.167,1.0,2.50045,1.0,0.333
8. Quem liderou a resistência indígena contra os britânicos?,Pontiac,1.25,4.61384,1.0,0.400,0.0,1.0,1.0,0.000
9. Qual foi a causa da derrota inicial de Edward Braddock?,Combinação de má administração e divisões internas,1.20455,5.02467,1.0,0.429,1.28571,4.10211,1.0,0.200
10. Quais foram as principais cidades ou fortificações que mudaram de lado durante a guerra?,Forte Louis,1.21667,5.65316,1.0,0.250,0.5,1.85566,1.0,0.000
