Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual o objetivo principal do Intergovernmental Panel on Climate Change?,avançar o conhecimento científico sobre as mudanças climáticas causadas por atividades humanas,2.72727,4.82961,1.0,0.429,1.75,5.20226,1.0,0.375
Quem estabeleceu o Intergovernmental Panel on Climate Change?,a Organização Meteorológica Mundial (OMM) e o Programa das Nações Unidas para o Meio Ambiente (PNUMA),2.33333,4.37319,1.0,0.000,2.1,5.89142,0.9375,0.385
Quando o Intergovernmental Panel on Climate Change foi criado?,1988,2.8,4.61384,1.0,0.286,0.0,1.0,1.0,0.000
Em que cidade está sediado o Intergovernmental Panel on Climate Change?,Genebra,2.41667,5.02467,1.0,0.125,0.0,1.0,1.0,0.000
Qual é o papel do Intergovernmental Panel on Climate Change em relação às mudanças climáticas?,informar governos sobre o estado do conhecimento sobre as mudanças climáticas,3.375,5.65316,1.0,0.111,1.36364,5.1549,0.90909,0.500
Quais são os membros do Intergovernmental Panel on Climate Change?,195 estados membros,3.09091,4.82961,1.0,0.143,1.0,2.50045,1.0,0.000
Qual a estrutura do Intergovernmental Panel on Climate Change?,três grupos de trabalho e uma força de tarefa,3.2,4.61384,1.0,0.167,1.22222,4.75438,0.88889,0.750
Como o Intergovernmental Panel on Climate Change informa os governos?,examinando toda a literatura científica relevante sobre o assunto,3.27273,4.82961,1.0,0.000,1.0,4.61384,1.0,0.400
O Intergovernmental Panel on Climate Change realiza suas próprias pesquisas?,não,2.72727,4.82961,1.0,0.000,0.0,1.0,1.0,2.000
Qual o principal produto do Intergovernmental Panel on Climate Change?,Relatórios de Avaliação,3.09091,4.82961,1.0,0.286,0.66667,2.50045,1.0,0.333
Qual a importância dos Relatórios de Avaliação do Intergovernmental Panel on Climate Change?,fornecem informações para formuladores de políticas e o público em geral,2.92857,5.36491,1.0,0.300,1.81818,5.02467,1.0,0.714
Qual o papel do Intergovernmental Panel on Climate Change nas negociações climáticas da ONU?, desempenha um papel fundamental nas negociações anuais da Convenção-Quadro das Nações Unidas sobre Mudança do Clima (UNFCCC),4.8,5.51466,1.0,0.111,2.89474,5.90165,1.0,0.286
Em que ano o Intergovernmental Panel on Climate Change recebeu o Prêmio Nobel da Paz?,2007,2.8125,5.76639,0.93333,0.091,0.0,1.0,1.0,0.000
Quem é o atual presidente do Intergovernmental Panel on Climate Change?,Hoesung Lee,3.0,5.02467,1.0,0.250,0.5,1.85566,1.0,0.000
