Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O Norman é um grupo etnico originado de Gallo-Romans e Franks?,Sim,1.91667,5.02467,1.0,0.143,0.0,1.0,1.0,0.000
Qual é a origem da identidade cultural dos Norman?,Deriva de Jersonais,1.9,4.61384,1.0,0.600,0.66667,2.50045,1.0,0.000
Quando os Norman confluiam com os Galvos?,Na duchesa de Normandia,1.75,4.25402,0.85714,0.000,0.75,3.01273,1.0,0.000
O Norman associou-se a que conquistador em England?,Philip II de França,1.77778,4.37319,1.0,1.143,0.75,3.01273,1.0,0.250
Qual é o impacto da idéia de Norman sobre a Galicia?,Influencia na identidade local e na culturária Galiciana,2.16667,5.02467,1.0,0.857,1.75,4.51932,0.875,0.400
O Norman se identificou com qual tipo de personagem cultural?,Cortês,2.18182,4.82961,1.0,0.600,0.0,1.0,1.0,0.000
Quais were os.Normalize que derivaaram da identidade Norman?,Josemaria dos Pintores,2.36364,4.37319,1.0,0.200,1.0,2.50045,1.0,0.000
Qual é o nome do primeiro king de Norman?,Gerao Henry Godwinson,1.8,4.61384,1.0,0.400,1.0,2.50045,1.0,0.000
O Norman associou-se a qual invasão historic em England?,1066,1.8,4.61384,1.0,0.200,0.0,1.0,1.0,0.000
 Qual é o jeito moderno de se referir aos Norman de França?,Jèrriais e Guernésiais,2.15385,5.32781,0.91667,0.571,0.66667,2.50045,1.0,0.000
