Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Population of Southern California in 2019,Approximately 23.8 million,2.5,3.79304,1.0,0.000,1.0,2.50045,1.0,0.000
Hollywood Sign location,Los Angeles,1.0,2.50045,1.0,0.000,0.5,1.85566,1.0,0.000
Transportation system reference to freeway I-8,Southern California,2.5,3.79304,1.0,0.000,0.5,1.85566,1.0,0.000
Cultural landmarks associated with Southern California,The Flower Fields and The Joneses (band),2.5,3.79304,1.0,0.000,4.0,4.25402,0.85714,0.000
Subdivision within Southern California,Menifee,1.5,3.01273,1.0,0.000,0.0,1.0,1.0,0.000
Language spoken in Southern California,Coptic American,2.0,3.43523,1.0,0.000,0.5,1.85566,1.0,0.000
Political classification of Southern California,YagoPermanentlyLocatedEntity,2.0,3.43523,1.0,0.000,0.0,1.0,1.0,0.000
University team related to Southern California,USC Trojans men's rugby team,2.5,3.79304,1.0,0.000,1.42857,3.79304,1.0,0.167
 freeway mentioned,I-805 (CA),0.5,1.85566,1.0,0.000,1.5,1.85566,1.0,0.000
Natural feature associated with Southern California,I-105 (CA),2.5,3.79304,1.0,0.000,1.5,1.85566,1.0,0.000
