Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Quando foi fundada a Harvard University?,1636  ,1.57143,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Qual é a distinção histórica da Harvard University?,oldest institution of higher learning in the US  ,1.88889,4.37319,1.0,0.000,3.5,4.37319,1.0,0.000
Quantos campus principais possui a Harvard University?,três  ,1.875,4.10211,1.0,0.000,0.0,1.0,1.0,1.000
Qual é o valor do fundo da Harvard University?,$50.9 billion  ,2.7,4.61384,1.0,0.600,1.0,1.85566,1.0,0.000
Qual é a classificação do fundo por estudante da Harvard?,fifth-largest in the US  ,2.36364,4.82961,1.0,0.800,1.5,3.01273,1.0,0.000
Qual é a característica da Harvard Library?,world's largest academic library system  ,2.0,4.10211,1.0,0.250,1.71429,3.79304,1.0,0.167
Qual foi o motivo da fundação da universidade?,dreading to leave an illiterate ministry to the churches  ,2.33333,4.51932,0.875,0.500,4.0,4.75438,0.88889,0.000
Quando a Harvard co-fundou a Association of American Universities?,1900  ,2.1,4.75438,0.88889,0.000,0.0,1.0,1.0,0.000
Qual foi o período de liderança de James B. Conant?,Great Depression and World War II  ,1.81818,4.96484,0.9,0.167,2.5,3.79304,1.0,0.000
Quantos presidentes dos EUA tiveram formação na Harvard?,eight U.S. presidents,2.44444,4.37319,1.0,0.200,0.5,2.50045,1.0,0.000
