Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual o principal índice utilizado para medir a desigualdade econômica?,Coeficiente de Gini,2.27273,4.82961,1.0,0.500,0.66667,2.50045,1.0,0.000
O que a globalização reduziu e aumentou em relação à desigualdade?,a desigualdade global (entre nações) e aumentou a desigualdade dentro dos países,2.25,5.02467,1.0,0.000,1.28571,5.47097,0.83333,0.000
Qual o conceito que leva em conta a desigualdade no Índice de Desenvolvimento Humano Ajustado?,desigualdade,3.125,5.65316,1.0,0.333,0.0,1.0,1.0,0.000
Qual o impacto da desigualdade maior no crescimento econômico?,dificulta a duração do crescimento,2.3,4.61384,1.0,0.600,1.0,3.43523,1.0,0.667
Quais são os dois aspectos principais da desigualdade econômica mencionados no texto?,distribuição de renda e distribuição de riqueza,2.53846,5.20226,1.0,0.286,1.14286,4.44634,0.71429,0.750
Qual movimento social está associado à luta contra a desigualdade econômica?,Occupy Wall Street,1.91667,5.02467,1.0,0.429,0.66667,2.50045,1.0,0.000
Qual livro mencionado no contexto aborda a desigualdade econômica?,Capital and Ideology,2.7,4.61384,1.0,0.167,1.0,2.50045,1.0,0.000
Qual a diferença entre igualdade de resultados e igualdade de oportunidades?,igualdade de resultados refere-se a igualdade no que se tem,1.91667,5.30531,0.81818,0.400,1.2,4.96484,0.9,0.200
Qual a curva teórica que relaciona crescimento econômico e desigualdade?,Curva de Kuznets,1.81818,4.82961,1.0,0.500,0.66667,2.50045,1.0,0.000
Quais são exemplos de medidas de desigualdade econômica mencionados no texto?,Coeficiente de Gini e Índice de Desenvolvimento Humano Ajustado pela Desigualdade,2.25,5.1549,0.90909,0.286,1.63636,5.1549,0.90909,0.333
