Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual a principal organização à qual o Painel Intergovernamental sobre Mudanças Climáticas (IPCC) foi criado?,Painel Intergovernamental sobre Mudanças Climáticas (IPCC),2.77778,5.76639,0.93333,0.500,1.75,3.79304,1.0,0.167
Qual o acrônimo mais conhecido do Painel Intergovernamental sobre Mudanças Climáticas?,IPCC,2.41667,5.02467,1.0,0.375,0.0,1.0,1.0,0.000
Qual o objetivo principal do Painel Intergovernamental sobre Mudanças Climáticas?,Sintetizar e divulgar o conhecimento mais avançado sobre as mudanças climáticas,2.18182,4.82961,1.0,0.571,1.45455,5.02467,1.0,0.429
Em que ano o Painel Intergovernamental sobre Mudanças Climáticas foi criado?,1988,2.41667,5.02467,1.0,0.500,0.0,1.0,1.0,0.000
Qual a principal organização que fornece suporte ao Painel Intergovernamental sobre Mudanças Climáticas?,Programa das Nações Unidas para o Meio Ambiente (PNUMA) e a Organização Meteorológica Mundial (OMM),2.42857,5.36491,1.0,0.444,2.10526,5.65316,1.0,0.417
Qual a função do Painel Intergovernamental sobre Mudanças Climáticas em relação à produção de conhecimento?,Reunir e resumir o conhecimento produzido por cientistas independentes.,2.25,5.65316,1.0,0.500,2.2,4.61384,1.0,0.167
Qual o nome do Prêmio Nobel da Paz que o Painel Intergovernamental sobre Mudanças Climáticas recebeu?,Prêmio Nobel da Paz,3.17647,5.89142,0.9375,0.182,1.5,3.01273,1.0,0.000
Em que cidade está localizada a sede principal do Painel Intergovernamental sobre Mudanças Climáticas?,Genebra,2.26667,5.51466,1.0,0.400,0.0,1.0,1.0,0.000
Qual a principal organização com a qual o Painel Intergovernamental sobre Mudanças Climáticas compartilha seu suporte?,World Meteorological Organization,2.17647,6.01226,0.875,0.444,1.0,2.50045,1.0,0.000
Qual o nome do líder atual do Painel Intergovernamental sobre Mudanças Climáticas?,Hoesung Lee,3.53846,5.32781,0.91667,0.500,0.5,1.85566,1.0,0.000
Qual a principal organização que o Painel Intergovernamental sobre Mudanças Climáticas apoia em relação a fontes de energia renovável e mitigação das mudanças climáticas?,Renewable Energy Sources and Climate Change Mitigation,2.44,6.84193,0.875,0.286,3.0,4.10211,1.0,0.000
