Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual indústria COMSA EMTE está associada?,Construction,2.42857,3.79304,1.0,0.200,0.0,1.0,1.0,0.000
Quais serviços Impresa Pizzarotti fornece?,Construção,2.0,3.43523,1.0,0.000,0.0,1.0,1.0,0.000
Em que setores Langdon & Seah atua?,Construção,2.0,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Qual empresa Rizzani de Eccher pertence?,Construção,2.0,3.79304,1.0,0.250,0.0,1.0,1.0,0.000
A qual indústria Hazama Ando está associada?,Construção,2.125,4.10211,1.0,0.200,0.0,1.0,1.0,0.000
Que hiperônimo China Wu Yi possui?,Construção,3.0,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Quais serviços Ability with Innovation oferece?,Construção,2.42857,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Em que setor Sibur-RT atua?,Construção,1.5,3.43523,1.0,0.333,0.0,1.0,1.0,0.000
Qual empresa Aveng pertence?,Construção,2.0,3.01273,1.0,0.333,0.0,1.0,1.0,0.000
Que serviço Railways of the Federation of Bosnia and Herzegovina oferece?,Construção,5.5,5.1549,0.90909,0.100,0.0,1.0,1.0,0.000
