Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
5. 1 isn't considered prime, yes.,0.83333,3.79304,1.0,0.167,0.5,1.0,1.0,0.000
6. All primes except 2 are odd, true.,1.5,4.10211,1.0,0.000,0.5,1.0,1.0,0.000
7. Twin primes like 3 and 5, correct.,0.83333,4.10211,1.0,0.000,0.5,1.0,1.0,0.000
8. Composite numbers have more divisors, accurate.,1.25,3.79304,1.0,0.000,0.5,1.0,1.0,0.000
9. Primes can only be divided by 1 and themselves, right.,2.25,4.82961,1.0,0.000,0.5,1.0,1.0,0.000
10. Even prime is 2, yes.,1.0,3.43523,1.0,0.000,0.5,1.0,1.0,0.000
Qual é a definição de um número primo?,Um número natural maior que 1 que possui apenas dois divisores positivos: 1 e ele mesmo.,1.66667,4.37319,1.0,1.000,3.38889,6.01226,0.875,0.444
O número 1 é considerado primo?,Não,1.85714,3.79304,1.0,0.600,0.0,1.0,1.0,0.000
Quais dos seguintes são números primos gêmeos?,3 e 5,2.0,4.10211,1.0,0.200,1.0,2.50045,1.0,0.000
Qual tipo de número tem mais de dois divisores?,Números compostos,2.3,4.75438,0.88889,0.500,0.5,1.85566,1.0,0.000
Que característica define um número primo?,Pode ser dividido apenas por 1 e ele mesmo,1.71429,3.79304,1.0,1.000,1.55556,4.61384,1.0,0.600
