Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
1. What ancient concept was used to explain interactions between objects?,force,2.38636,5.02467,1.0,0.000,0.0,1.0,1.0,0.000
2. Who corrected the belief that motion needs continuous force?,Sir Isaac Newton,2.15,4.82961,1.0,0.000,1.0,2.50045,1.0,0.000
3. Which scientist's work led to the development of calculus?,Sir Isaac Newton,2.0,5.02467,1.0,0.091,1.0,2.50045,1.0,0.000
4. How long did it take for Newton's laws to be significantly revised?,quase trezentos anos.,1.58333,5.51466,1.0,0.071,1.5,2.50045,1.0,0.667
5. What theory did Einstein develop regarding space and time?,teoria da relatividade,2.15,4.82961,1.0,0.100,1.0,2.50045,1.0,0.500
6. What model describes subatomic forces through particle exchange?,Modelo Padrão,1.91667,4.61384,1.0,0.000,0.5,1.85566,1.0,0.000
7. What particles are involved in weak and electromagnetic interactions?,bósons de bitola,2.15,4.82961,1.0,0.000,0.66667,2.50045,1.0,0.000
8. Which force is considered the strongest among fundamental interactions?,forte,1.85,4.82961,1.0,0.100,0.0,1.0,1.0,2.000
9. What is the weakest of the four fundamental forces?,gravitacional,1.85,4.96484,0.9,0.100,0.0,1.0,1.0,0.000
10. What animation illustrates rotational force?,torque,1.25,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
