Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Quais foram os primeiros países alvos do embargo de petróleo de 1973?,Canadá,2.53846,5.32781,0.91667,0.143,0.0,1.0,1.0,0.000
Quem liderou o OAPEC durante a crise de 1973?,Arábia Saudita,1.7,4.61384,1.0,0.250,0.5,1.85566,1.0,0.000
Qual foi o principal motivo do embargo de petróleo de 1973?,Apoio aos israelenses na Guerra do Yom Kippur,2.16667,5.1549,0.90909,0.500,3.5,4.37319,1.0,0.167
Quando começou oficialmente a crise de 1973?,Outubro de 1973,1.75,4.10211,1.0,0.250,0.66667,2.50045,1.0,0.000
Qual foi o impacto no preço do petróleo após o embargo?,Subiu quase 300%,2.58333,5.1549,0.90909,0.400,0.75,3.01273,1.0,0.333
O embargo alcançou quantos países além dos inicialmente alvo?,Portugal,2.1,4.61384,1.0,0.200,0.0,1.0,1.0,0.000
Quando terminou o embargo de petróleo?,Março de 1974,1.57143,3.79304,1.0,0.333,0.66667,2.50045,1.0,0.000
Qual foi o impacto global da crise de 1973?,Causou uma crise energética com efeitos políticos e econômicos globais,2.1,4.61384,1.0,0.200,1.3,4.82961,1.0,0.143
A crise de 1973 foi chamada de primeira onda ou choque?,Primeira onda,2.08333,5.1549,0.90909,0.571,0.5,1.85566,1.0,0.500
Qual foi a principal consequência da crise de 1973?,O preço do petróleo subiu significativamente,2.2,4.61384,1.0,0.400,1.5,3.79304,1.0,0.500
