Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
O que é o oxigénio?,É um elemento químico de número atómico 8 e símbolo O.  ,1.5,3.59796,0.8,0.000,2.33333,5.02467,1.0,0.500
Qual é a massa atómica do oxigénio?,16 u.  ,2.0,4.10211,1.0,0.250,1.0,1.85566,1.0,1.000
Quem descobriu o oxigénio?,Joseph Priestley e Carl Wilhelm Scheele,1.4,3.01273,1.0,0.000,1.16667,3.79304,1.0,0.000
O que caracteriza a reatividade química do oxigénio?,É um não metal reactivo e um forte agente oxidante.  ,2.0,4.37319,1.0,0.250,1.72727,4.96484,0.9,0.857
Qual é a principal aplicação do oxigénio?,Produção de aço,1.75,4.10211,1.0,0.500,0.66667,2.50045,1.0,0.500
Quanto da atmosfera terrestre é oxigénio?,20,2.14286,3.79304,1.0,0.500,0.0,1.0,1.0,0.000
O que o oxigénio contribui para a vida?,É fundamental para a respiração celular e está presente em muitos compostos orgânicos.  ,1.77778,4.51932,0.875,0.333,2.28571,5.36491,1.0,0.750
Qual é a forma mais comum do oxigénio na natureza?,Dioxigénio (O₂),2.45455,4.82961,1.0,0.667,0.8,1.85566,1.0,0.000
Qual foi o impacto da descoberta de Lavoisier sobre a teoria do oxigénio?,Desacreditou a teoria do flogisto.  ,2.21429,5.36491,1.0,0.333,1.66667,3.43523,1.0,0.333
Como o ozono está relacionado ao oxigénio?,É um allotrópio do oxigénio (O₃) e é importante para proteger da radiação UV.,1.75,4.10211,1.0,0.000,2.88889,5.63172,0.92857,0.333
