Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que define o imperialismo?,Extensão de poder e domínio sobre outros.,1.5,3.59796,0.8,0.000,1.875,4.10211,1.0,1.000
Qual o principal objetivo do imperialismo?,Controlar politicamente e economicamente outras áreas.,1.71429,3.79304,1.0,1.000,1.71429,3.79304,1.0,0.000
O imperialismo envolve apenas aquisição territorial?,Não,1.85714,3.79304,1.0,0.400,0.0,1.0,1.0,0.000
Quais tipos de poder são usados no imperialismo?,Poder duro e poder brando.,1.88889,4.37319,1.0,0.600,1.5,3.59796,0.8,0.750
O que é poder duro no contexto do imperialismo?,Poder econômico e militar.,2.2,4.61384,1.0,0.600,1.4,3.01273,1.0,0.667
O que é poder brando no contexto do imperialismo?,Poder cultural e diplomático.,2.5,4.61384,1.0,0.400,1.6,3.01273,1.0,0.333
Imperialismo é sinônimo de colonialismo?,Não,1.5,3.43523,1.0,0.250,0.0,1.0,1.0,0.000
O imperialismo se limita a formas de governo específicas?,Não,1.9,4.61384,1.0,0.200,0.0,1.0,1.0,0.000
O imperialismo envolve apenas o uso da força?,Não,2.0,4.51932,0.875,0.600,0.0,1.0,1.0,0.000
Qual a diferença entre império e imperialismo?,Império é o território,1.625,4.10211,1.0,0.667,0.75,3.01273,1.0,0.333
