Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que é o nome científico Ctenophora derivado de?,κτείς kteis 'comb' e φέρω pherō 'carry',2.2,4.75438,0.88889,0.600,1.72727,4.10211,1.0,0.000
Qual o nome comum para Ctenophora?,comb jellies,1.71429,3.79304,1.0,0.667,0.5,1.85566,1.0,0.000
Onde vivem os Ctenophora?,águas marinhas,1.4,3.01273,1.0,0.000,0.5,1.85566,1.0,0.000
O que os Ctenophora usam para nadar?,cilia (combs),1.75,4.10211,1.0,0.333,1.5,1.85566,1.0,0.000
Qual o tamanho médio dos Ctenophora?,1,2.0,3.79304,1.0,0.667,0.0,1.0,1.0,0.000
Qual é a estrutura corporal dos Ctenophora?,corpo de gelatina com camadas celulares,2.0,4.10211,1.0,0.250,0.83333,3.79304,1.0,0.500
Qual é a dieta principal dos Ctenophora?,prey ranging from larvae to small crustaceans,1.75,4.10211,1.0,0.250,3.0,4.10211,1.0,0.000
Quando surgiram os fósseis de Ctenophora?,525 milhões de anos atrás,1.57143,3.79304,1.0,0.000,1.0,3.43523,1.0,0.333
Qual é a classificação taxonômica dos Ctenophora?,filo de animais marinhos,2.0,4.10211,1.0,0.250,0.75,3.01273,1.0,0.000
Qual é a controvérsia evolutiva sobre os Ctenophora?,sister a poriferos ou antes que poriferos,1.77778,4.37319,1.0,0.000,1.14286,4.25402,0.85714,0.000
