Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é a capital do Condado de San Diego na Califórnia?,San Diego,2.08333,5.02467,1.0,0.429,0.5,1.85566,1.0,0.000
Qual é a maior cidade do Sul da Califórnia?,San Diego,2.3,4.61384,1.0,0.333,0.5,1.85566,1.0,0.000
Qual mar banha o litoral do Sul da Califórnia?,Oceano Pacífico,2.4,4.61384,1.0,0.500,0.5,1.85566,1.0,0.000
Qual é o nome da fronteira internacional localizada no Sul da Califórnia?,Fronteira com o México,2.38462,5.32781,0.91667,0.375,0.75,3.01273,1.0,0.000
Qual é a principal indústria econômica do Sul da Califórnia?,Turismo,2.63636,4.82961,1.0,0.286,0.0,1.0,1.0,0.000
Qual é o nome da famosa avenida de compras localizada em San Diego?,Camarillo Street,2.42857,5.36491,1.0,0.250,0.5,1.85566,1.0,0.000
Qual é o nome do famoso zoológico localizado no Sul da Califórnia?,Zoológico de San Diego,2.92308,5.20226,1.0,0.375,0.75,3.01273,1.0,0.000
Qual é o nome do famoso parque temático localizado no Sul da Califórnia?,Cabrillo National Monument,3.14286,5.36491,1.0,0.333,1.0,2.50045,1.0,0.000
Qual é o nome do famoso porto localizado no Sul da Califórnia?,Porto de San Diego,2.92308,5.20226,1.0,0.375,0.75,3.01273,1.0,0.000
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Qual é a principal atividade econômica do Sul da Califórnia?,Turismo,2.63636,4.82961,1.0,0.286,0.0,1.0,1.0,0.000
Qual é o nome do famoso parque natural localizado no Sul da Califórnia?,Parque Nacional de Anza-Borrego,2.57143,5.36491,1.0,0.444,1.0,3.01273,1.0,0.250
Qual é o nome do famoso porto do Sul da Califórnia?,Porto de San Diego,2.58333,5.1549,0.90909,0.429,0.75,3.01273,1.0,0.000
Qual é o nome da maior universidade do Sul da Califórnia?,Universidade da Califórnia em San Diego (UCSD),2.58333,5.1549,0.90909,0.429,1.88889,4.10211,1.0,0.000
Qual é o nome do famoso centro cultural e de entretenimento em San Diego?,Balboa Park,2.06667,5.51466,1.0,0.500,0.5,1.85566,1.0,0.000
Qual é o nome do famoso festival anual realizado no Sul da Califórnia?,San Diego Comic-Con,2.42857,5.36491,1.0,0.333,1.0,2.50045,1.0,0.000
Qual é o nome do famoso clube de futebol localizado no Sul da Califórnia?,San Diego Loyal SC,2.73333,5.51466,1.0,0.444,1.5,3.01273,1.0,0.000
Qual é o nome do famoso aeroporto do Sul da Califórnia?,Aeroporto Internacional de San Diego (SAN),2.58333,5.1549,0.90909,0.429,1.75,3.95066,0.83333,0.167
Qual é o nome do famoso centro de conferências do Sul da Califórnia?,Salk Institute for Biological Studies,2.5,5.48607,0.92308,0.375,1.0,3.43523,1.0,0.000
