Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
O que é frequentemente considerado como a base da Complexidade Computacional?,A teoria da complexidade computacional é uma área da matemática e ciência da computação que foca na classificação de problemas computacionais baseando-se no uso de recursos como tempo e espaço.,2.08333,5.02467,1.0,0.167,2.83871,7.2924,0.86667,0.588
Quais dos seguintes é associado com a Complexidade Computacional?,B),2.0,4.61384,1.0,0.000,0.5,1.0,1.0,0.000
Qual é um dos objetivos principais da Complexidade Computacional?,Classificar problemas accordingemente à complexidade de resolvêlos.,2.2,4.61384,1.0,0.000,2.5,4.10211,1.0,0.000
Qual é uma definição da Complexidade Computacional?,É a teoria que estuda a capacidade computacional de resolver problemas,2.0,4.10211,1.0,0.250,1.18182,5.1549,0.90909,0.429
Quais dos seguintes é uma definição da Complexidade Computacional?,É a teoria que estuda a capacidade computacional de resolver problemas,2.2,4.61384,1.0,0.200,1.18182,5.1549,0.90909,0.429
Qual é um dos objetivos da Complexity Computacional?,Analisar a complexidade de algoritmos para determinar a viabilidade de resolução de problemas grandes.,2.33333,4.37319,1.0,0.000,2.2,5.91044,0.78571,0.125
Quais dos seguintes é relacionado com o modelo de computação que define a complexidade?,Computational complexity classes,1.93333,5.51466,1.0,0.286,1.0,2.50045,1.0,0.000
Qual é um dos objetivos da Complexidade Computacional em termos de algoritmos?,Desenvolver algoritmos eficientes e entenderem-las.,2.53846,5.20226,1.0,0.000,1.5,3.43523,1.0,0.000
Qual é um dos objetivos da Complexity Computacional em termos de problemas?,Definir classes de complexidade para identificar os tipos de problemas.,2.53846,5.20226,1.0,0.000,2.18182,4.96484,0.9,0.167
Quais dos seguintes é associado com a teoria que define os limites computacionais?,Computational complexity theory,1.92857,5.36491,1.0,0.143,1.0,2.50045,1.0,0.000
Quais dos seguintes é relacionado com a definição de complexidade de um problema?,O que mede o uso de recursos como tempo e espaço por algoritmos para resolver o problema.,1.92857,5.48607,0.92308,0.333,2.44444,6.12437,0.88235,0.625
