Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Galaxy 1,British Satellite Broadcasting (BSB),0.5,1.85566,1.0,0.000,2.5,3.01273,1.0,0.000
When did BSB merge with Sky Television?,1990-11-02,2.875,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
What was the founding year of British Satellite Broadcasting?,1986,3.8,4.61384,1.0,0.000,0.0,1.0,1.0,0.000
Where were BSB's headquarters located?,London,1.5,3.79304,1.0,0.167,0.0,1.0,1.0,0.000
Who succeeded BSB?,Sky UK,1.25,2.50045,1.0,0.000,0.5,1.85566,1.0,0.000
What company owned The Movie Channel?,British Satellite Broadcasting (BSB),2.42857,3.79304,1.0,0.000,2.5,3.01273,1.0,0.000
Which production company produced Hardware (film)?,British Satellite Broadcasting (BSB),3.33333,3.79304,1.0,0.000,2.5,3.01273,1.0,0.000
Which TV channel owned by BSB was called Now?,Now (British TV channel),3.8,4.61384,1.0,0.111,2.5,3.01273,1.0,0.250
What was the name of the channel known as The Computer Channel?,The Computer Channel (BSB),3.46154,5.63648,0.75,0.000,2.5,3.01273,1.0,0.000
Who owned The Power Station TV channel?,British Satellite Broadcasting (BSB),2.375,4.10211,1.0,0.143,2.5,3.01273,1.0,0.000
